,state,action,reward,next_state,distribution
23,"[-0.15063725411891937, 0.008102823048830032, 0.18018695712089539, -0.39573925733566284, 0.5605692863464355, 0.026439690962433815, 0.08498692512512207, -0.018663417547941208, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",4,3.0,"[-0.1559152541982325, 0.006103789182427377, 0.23436913223294287, -0.39227828817755483, 0.5496660615016857, 0.026631767915390597, 0.07687825194674669, -0.019411923174265766, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.09352737665176392, 0.10741987824440002, 0.09570144861936569, 0.09777217358350754, 0.10533714294433594, 0.1094188541173935, 0.1098533347249031, 0.09262830764055252, 0.09174762666225433, 0.09659383445978165]"
24,"[-0.1559152603149414, 0.00610378896817565, 0.23436912894248962, -0.3922782838344574, 0.5496660470962524, 0.02663176879286766, 0.07687824964523315, -0.019411923363804817, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",1,1.0,"[-0.23483198044897247, 0.006746700582794141, 0.24869204133372147, -0.40081055980474467, 0.5496661211799712, 0.01356989635127584, 0.07357207537163274, -0.032132173913441586, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.093455471098423, 0.10773304849863052, 0.09578229486942291, 0.09775199741125107, 0.10547550767660141, 0.10937901586294174, 0.1098022609949112, 0.0925254374742508, 0.09164451062679291, 0.09645042568445206]"
25,"[-0.23483197391033173, 0.006746700499206781, 0.24869203567504883, -0.400810569524765, 0.5496661067008972, 0.01356989610940218, 0.07357207685709, -0.03213217481970787, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",6,1.0,"[-0.2353792435357729, 0.006976089892670068, 0.2518703558836659, -0.2048110082586332, 0.549666174821815, 0.00797819568368792, 0.07130870007812712, -0.038318405385953214, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.09337037056684494, 0.10793838649988174, 0.09558164328336716, 0.09752702713012695, 0.10546457022428513, 0.10980718582868576, 0.10969208925962448, 0.09275831282138824, 0.09158284217119217, 0.09627755731344223]"
26,"[-0.23537924885749817, 0.006976089905947447, 0.25187036395072937, -0.2048110067844391, 0.549666166305542, 0.007978195324540138, 0.07130870223045349, -0.03831840679049492, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",6,1.0,"[-0.23199559915675216, 0.007703505907282526, 0.25502246179504695, -0.020652499063470664, 0.5496662464626771, 0.003784355526755906, 0.06953922105677124, -0.04420097726458705, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.09343323856592178, 0.10717526078224182, 0.09563141316175461, 0.09685018658638, 0.10607977956533432, 0.1098221093416214, 0.1101464331150055, 0.09323637187480927, 0.09160127490758896, 0.09602390974760056]"
27,"[-0.2319955974817276, 0.007703505922108889, 0.25502246618270874, -0.020652499049901962, 0.5496662259101868, 0.0037843554746359587, 0.06953921914100647, -0.04420097544789314, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",5,-2.0,"[-0.2305958889868256, 0.08099859382631536, 0.0708678444328461, -0.009878122829964475, 0.5496662836624919, 0.0030438485526421977, 0.0764656351420625, -0.04514573512103115, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.09341064840555191, 0.10657690465450287, 0.09588050097227097, 0.09587697684764862, 0.10670232772827148, 0.10980011522769928, 0.1105199009180069, 0.09361867606639862, 0.09195992350578308, 0.09565405547618866]"
28,"[-0.2305958867073059, 0.08099859207868576, 0.07086784392595291, -0.009878123179078102, 0.5496662855148315, 0.003043848555535078, 0.07646563649177551, -0.04514573514461517, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",9,0.0,"[-0.22926152199719407, 0.08136967197400313, 0.07200559177278443, -0.009324902465939644, 0.3606663004944126, 0.003640386635186038, 0.0762502572257942, -0.044971506585329, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.09317135065793991, 0.10574273020029068, 0.09577375650405884, 0.09611979126930237, 0.10635250061750412, 0.11055724322795868, 0.11008652299642563, 0.09386397153139114, 0.09221145510673523, 0.09612071514129639]"
29,"[-0.22926151752471924, 0.08136967569589615, 0.07200559228658676, -0.009324902668595314, 0.36066630482673645, 0.0036403867416083813, 0.07625025510787964, -0.04497150704264641, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",7,0.0,"[-0.22856816867370178, 0.08228654499517951, 0.07615224596412062, -0.20879951289388288, 0.3506663186165415, 0.004315922276143552, 0.07564336274318156, -0.042262465333813504, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.09264834225177765, 0.1054665669798851, 0.09651922434568405, 0.09692750871181488, 0.10587002336978912, 0.11097650974988937, 0.10912216454744339, 0.09391873329877853, 0.09239929169416428, 0.09615164995193481]"
30,"[-0.2285681664943695, 0.0822865441441536, 0.0761522427201271, -0.20879951119422913, 0.3506663143634796, 0.004315922502428293, 0.07564336061477661, -0.04226246476173401, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",2,3.0,"[-0.22684021095358808, 0.12679136460812845, 0.06442253662338082, -0.20896348897607897, 0.35066630897549533, -0.0004426445231860976, 0.06398166828222246, -0.03922157400372228, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.09296367317438126, 0.10600514709949493, 0.09621773660182953, 0.09789282828569412, 0.10510090738534927, 0.11041267961263657, 0.10893477499485016, 0.0934581458568573, 0.09219810366630554, 0.09681602567434311]"
31,"[-0.22684021294116974, 0.1267913579940796, 0.06442253291606903, -0.20896348357200623, 0.3506663143634796, -0.0004426445229910314, 0.06398166716098785, -0.03922157362103462, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",4,3.0,"[-0.22846493596978856, 0.06550155488149745, 0.2397828170073577, -0.20545684697722066, 0.35130252862335887, -0.001154293875696849, 0.05759196455590854, -0.03285298822962812, -0.008818459112444874, 0.09735198647133245, -0.025003033359895288]","[0.0927993655204773, 0.10598124563694, 0.09641782194375992, 0.09787844121456146, 0.10520849376916885, 0.1104012057185173, 0.10892600566148758, 0.09348727762699127, 0.09205455332994461, 0.0968455821275711]"
32,"[-0.22846493124961853, 0.06550155580043793, 0.23978281021118164, -0.20545685291290283, 0.35130253434181213, -0.0011542938882485032, 0.057591963559389114, -0.03285298869013786, -0.008818458765745163, 0.09735198318958282, -0.025003032758831978]",1,-1.0,"[-0.28426681207960147, 0.06257741473513434, 0.25488937528989375, -0.21146616072591584, 0.35115408087519207, -0.009371424905199238, 0.05770666587560225, -0.0466279461801814, -0.008321229944078815, 0.09552572322787103, -0.024999777395160905]","[0.09275660663843155, 0.10696301609277725, 0.09635986387729645, 0.09797093272209167, 0.10563331842422485, 0.10983849316835403, 0.10914479196071625, 0.0930233970284462, 0.09179666638374329, 0.09651296585798264]"
33,"[-0.28426679968833923, 0.06257741153240204, 0.2548893690109253, -0.21146616339683533, 0.351154088973999, -0.009371425025165081, 0.05770666524767876, -0.0466279461979866, -0.008321230299770832, 0.09552572667598724, -0.024999776855111122]",9,1.0,"[-0.28867637837102667, 0.06313896840749944, 0.25805684249203686, -0.2111417371034161, 0.15715414563286156, -0.009061298625400366, 0.05662388891937509, -0.047987950844750826, -0.008321229944078815, 0.09552572322787103, -0.024999777395160905]","[0.09276856482028961, 0.10722922533750534, 0.09625501185655594, 0.09760791063308716, 0.1056673675775528, 0.11008970439434052, 0.10913687944412231, 0.09314411133527756, 0.0918002650141716, 0.09630099684000015]"
34,"[-0.288676381111145, 0.06313896924257278, 0.2580568492412567, -0.21114173531532288, 0.1571541428565979, -0.009061298333108425, 0.05662388727068901, -0.04798794910311699, -0.008321230299770832, 0.09552572667598724, -0.024999776855111122]",9,1.0,"[-0.2872663999607781, 0.06381575125736205, 0.2618835915546791, -0.21114324647963567, -0.041845800475259765, -0.009221605339355538, 0.055820425928390205, -0.04725248381164915, -0.008321229944078815, 0.09552572322787103, -0.024999777395160905]","[0.09245971590280533, 0.10729922354221344, 0.0967855453491211, 0.09793335199356079, 0.10534198582172394, 0.11028126627206802, 0.10821151733398438, 0.0931139886379242, 0.09202588349580765, 0.09654760360717773]"
35,"[-0.28726640343666077, 0.06381575018167496, 0.26188358664512634, -0.21114324033260345, -0.04184580221772194, -0.009221605025231838, 0.05582042410969734, -0.047252483665943146, -0.008321230299770832, 0.09552572667598724, -0.024999776855111122]",6,1.0,"[-0.28362531783643696, 0.06437920740114667, 0.26444698527173305, -0.017475055495171254, -0.04884572213229088, -0.013020710575023159, 0.05429776416988885, -0.053137424931868016, -0.008321229944078815, 0.09552572322787103, -0.024999777395160905]","[0.09231214970350266, 0.10716560482978821, 0.09708268195390701, 0.09800267219543457, 0.10530616343021393, 0.11019165813922882, 0.10741173475980759, 0.09314645826816559, 0.09232842177152634, 0.0970524400472641]"
36,"[-0.2836253046989441, 0.06437920778989792, 0.2644469738006592, -0.017475055530667305, -0.048845723271369934, -0.0130207110196352, 0.05429776385426521, -0.05313742533326149, -0.008321230299770832, 0.09552572667598724, -0.024999776855111122]",0,3.0,"[-0.2043845597888394, 0.062092856441203104, 0.2513413247304639, -0.0025488130399864417, -0.0455265878356359, -0.0008842741301512691, 0.05964515332664466, -0.03543462439116318, -0.007744220859327036, 0.09448868439464739, -0.024994765017099962]","[0.09223145991563797, 0.10628429800271988, 0.09759984910488129, 0.09735475480556488, 0.10623258352279663, 0.11080726236104965, 0.10718269646167755, 0.09310818463563919, 0.09287775307893753, 0.09632110595703125]"
37,"[-0.20438456535339355, 0.0620928555727005, 0.251341313123703, -0.002548813121393323, -0.04552658647298813, -0.0008842741372063756, 0.0596451535820961, -0.035434626042842865, -0.007744221016764641, 0.09448868781328201, -0.02499476447701454]",5,-1.0,"[-0.19719826334858936, 0.12773273351665626, 0.06217285765638625, -0.003875337213842478, -0.04746954420877714, -0.0032935668553245034, 0.07242586739036033, -0.03233665353626092, -0.005814586677248421, 0.09155433456968018, -0.02504550632639746]","[0.092275470495224, 0.10596535354852676, 0.09768403321504593, 0.09776225686073303, 0.1060648113489151, 0.11049328744411469, 0.10732923448085785, 0.09304321557283401, 0.09283648431301117, 0.09654583781957626]"
