Format Version,1.22,Take Name,WoodPlate_1202_2,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,08 Jan 1970 00:47:13 +0900,Total Frames in Take,3852,Total Exported Frames,3852,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,MarkerSet 01:BL,MarkerSet 01:BL,MarkerSet 01:BL,MarkerSet 01:BR,MarkerSet 01:BR,MarkerSet 01:BR,MarkerSet 01:FL,MarkerSet 01:FL,MarkerSet 01:FL,MarkerSet 01:FM,MarkerSet 01:FM,MarkerSet 01:FM,MarkerSet 01:FR,MarkerSet 01:FR,MarkerSet 01:FR
,,"9E9992F4346D11EB9B308E5962CE52AE","9E9992F4346D11EB9B308E5962CE52AE","9E9992F4346D11EB9B308E5962CE52AE","9E9992F2346D11EB9B308E5962CE52AE","9E9992F2346D11EB9B308E5962CE52AE","9E9992F2346D11EB9B308E5962CE52AE","9E9992F0346D11EB9B308E5962CE52AE","9E9992F0346D11EB9B308E5962CE52AE","9E9992F0346D11EB9B308E5962CE52AE","9E9992EE346D11EB9B308E5962CE52AE","9E9992EE346D11EB9B308E5962CE52AE","9E9992EE346D11EB9B308E5962CE52AE","9E9992EC346D11EB9B308E5962CE52AE","9E9992EC346D11EB9B308E5962CE52AE","9E9992EC346D11EB9B308E5962CE52AE"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
77,0.770000,0.006472,1.194005,0.420929,0.202839,1.236644,0.424406,0.009349,1.194140,0.198167,0.104964,1.216599,0.196828,0.203463,1.237712,0.196984
78,0.780000,0.006463,1.194028,0.420821,0.202836,1.236672,0.424314,0.009346,1.194160,0.198065,0.104959,1.216623,0.196726,0.203464,1.237740,0.196885
79,0.790000,0.006447,1.194036,0.420716,0.202823,1.236699,0.424225,0.009338,1.194168,0.197965,0.104949,1.216639,0.196626,0.203455,1.237770,0.196787
80,0.800000,0.006426,1.194024,0.420613,0.202801,1.236723,0.424137,0.009325,1.194162,0.197865,0.104934,1.216647,0.196528,0.203436,1.237800,0.196690
81,0.810000,0.006402,1.193995,0.420514,0.202769,1.236744,0.424049,0.009309,1.194140,0.197768,0.104915,1.216646,0.196430,0.203409,1.237829,0.196595
82,0.820000,0.006375,1.193948,0.420420,0.202729,1.236762,0.423960,0.009290,1.194103,0.197674,0.104893,1.216634,0.196334,0.203376,1.237854,0.196501
83,0.830000,0.006345,1.193886,0.420331,0.202681,1.236776,0.423873,0.009271,1.194053,0.197584,0.104871,1.216610,0.196241,0.203339,1.237873,0.196412
84,0.840000,0.006314,1.193810,0.420245,0.202627,1.236787,0.423788,0.009254,1.193990,0.197498,0.104852,1.216575,0.196154,0.203301,1.237886,0.196327
85,0.850000,0.006283,1.193725,0.420164,0.202568,1.236796,0.423706,0.009240,1.193916,0.197415,0.104834,1.216531,0.196072,0.203262,1.237893,0.196247
86,0.860000,0.006254,1.193638,0.420085,0.202509,1.236808,0.423626,0.009230,1.193830,0.197334,0.104818,1.216481,0.195995,0.203227,1.237895,0.196170
87,0.870000,0.006228,1.193552,0.420009,0.202457,1.236824,0.423548,0.009225,1.193736,0.197254,0.104802,1.216428,0.195921,0.203195,1.237893,0.196095
88,0.880000,0.006208,1.193473,0.419934,0.202415,1.236846,0.423469,0.009224,1.193635,0.197175,0.104787,1.216371,0.195851,0.203167,1.237887,0.196018
89,0.890000,0.006197,1.193404,0.419861,0.202385,1.236876,0.423387,0.009225,1.193532,0.197096,0.104775,1.216312,0.195781,0.203145,1.237875,0.195939
90,0.900000,0.006196,1.193351,0.419788,0.202367,1.236914,0.423301,0.009227,1.193432,0.197016,0.104766,1.216251,0.195710,0.203129,1.237857,0.195854
91,0.910000,0.006205,1.193316,0.419714,0.202362,1.236956,0.423211,0.009234,1.193340,0.196933,0.104763,1.216189,0.195636,0.203123,1.237831,0.195764
92,0.920000,0.006226,1.193301,0.419637,0.202370,1.237001,0.423116,0.009247,1.193260,0.196849,0.104767,1.216129,0.195557,0.203128,1.237799,0.195667
93,0.930000,0.006256,1.193309,0.419556,0.202392,1.237044,0.423017,0.009268,1.193196,0.196762,0.104782,1.216077,0.195470,0.203145,1.237761,0.195564
