,state,action,reward,next_state,distribution
20,"[0.15265925228595734, -0.24891452491283417, 0.613245964050293, 0.5773321390151978, 0.005078502465039492, 0.1332690268754959, 0.10390952974557877, -0.04306383803486824, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",7,0.0,"[0.1516839683541491, -0.24918682932278458, 0.6147820079273432, 0.3856379791964599, 0.005078566720004396, 0.13722841103694108, 0.09806069813780333, -0.028367230425520362, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.10558250546455383, 0.10376149415969849, 0.1038224920630455, 0.0948638990521431, 0.09366767108440399, 0.09921520948410034, 0.10389232635498047, 0.09993880242109299, 0.09953802078962326, 0.09571763128042221]"
21,"[0.15168397128582, -0.24918682873249054, 0.6147820353507996, 0.38563796877861023, 0.00507856672629714, 0.13722841441631317, 0.09806069731712341, -0.02836723066866398, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",6,0.0,"[0.15661143190075943, -0.2407733929123239, 0.6123033856770439, 0.5653147754626087, 0.005078673412314494, 0.13024876545276082, 0.10107857626022293, -0.03998785630846535, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.10564254224300385, 0.10393039137125015, 0.1040252149105072, 0.09488638490438461, 0.09422177821397781, 0.09899172186851501, 0.10370279848575592, 0.10035581141710281, 0.09902453422546387, 0.09521882981061935]"
22,"[0.15661142766475677, -0.24077339470386505, 0.6123033761978149, 0.565314769744873, 0.005078673362731934, 0.1302487701177597, 0.1010785773396492, -0.03998785465955734, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",8,0.0,"[0.15783505481766813, -0.23982184731482725, 0.6135780071598047, 0.5641600553228274, 0.20157875013536053, 0.13030061863678508, 0.10013622920609722, -0.0408971964878998, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.10552879422903061, 0.10379421710968018, 0.10379450023174286, 0.09487640857696533, 0.09370202571153641, 0.09919118881225586, 0.10384932160377502, 0.09998203068971634, 0.09956594556570053, 0.09571553021669388]"
23,"[0.15783505141735077, -0.23982185125350952, 0.6135780215263367, 0.5641600489616394, 0.201578751206398, 0.1303006112575531, 0.10013622790575027, -0.040897198021411896, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",8,0.0,"[0.1590563747363909, -0.23881632916642204, 0.6149648950215765, 0.5628720508326817, 0.4000788179372545, 0.13014029589399811, 0.09965874524752494, -0.04033417439731313, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.10565167665481567, 0.10288872569799423, 0.10499441623687744, 0.09429337829351425, 0.09370037168264389, 0.09926040470600128, 0.10407829284667969, 0.09937644749879837, 0.0994018018245697, 0.09635450690984726]"
24,"[0.1590563803911209, -0.23881633579730988, 0.6149649024009705, 0.562872052192688, 0.40007880330085754, 0.1301402896642685, 0.09965874254703522, -0.040334172546863556, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",8,0.0,"[0.160299515556515, -0.23782498617335524, 0.6163519567316724, 0.5615819141546474, 0.5995788957519057, 0.1300320348291389, 0.09917098733103985, -0.03980916389065914, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.10544425994157791, 0.10215672105550766, 0.10613813251256943, 0.09358252584934235, 0.09349280595779419, 0.09968505054712296, 0.10450481623411179, 0.09868874400854111, 0.09926456212997437, 0.0970424935221672]"
25,"[0.16029950976371765, -0.23782499134540558, 0.6163519620895386, 0.5615819096565247, 0.5995789170265198, 0.1300320327281952, 0.0991709902882576, -0.03980916365981102, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",9,0.0,"[0.16152152076291593, -0.23682069590471588, 0.6177388756135125, 0.5602847388090524, 0.3995789631787563, 0.12993353723161893, 0.09868233295734907, -0.03928235699546756, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.10567203164100647, 0.10186060518026352, 0.10693228989839554, 0.09283638000488281, 0.09305042028427124, 0.10023652017116547, 0.10508374124765396, 0.09784874320030212, 0.09886972606182098, 0.0976095199584961]"
26,"[0.1615215241909027, -0.23682069778442383, 0.6177389025688171, 0.5602847337722778, 0.3995789587497711, 0.12993353605270386, 0.09868233650922775, -0.03928235545754433, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",0,-2.0,"[0.30684947567992626, -0.23775666156016673, 0.6299430094475813, 0.5852344881830849, 0.3995791591478195, 0.14711692066199727, 0.09374385217885844, -0.013854961413472644, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.1054367646574974, 0.10217776894569397, 0.10611452907323837, 0.09358394891023636, 0.09350228309631348, 0.09967409074306488, 0.10449069738388062, 0.09870017319917679, 0.09929155558347702, 0.09702824801206589]"
27,"[0.30684947967529297, -0.2377566546201706, 0.6299430131912231, 0.5852344632148743, 0.39957916736602783, 0.14711691439151764, 0.09374385327100754, -0.013854961842298508, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",7,0.0,"[0.2797939770940152, -0.240279368867097, 0.6401526175889503, 0.41503983297805114, 0.3977638350882744, 0.15315151117018477, 0.08813615563802957, -0.0077876266474279365, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.10546767711639404, 0.10248570889234543, 0.10611771792173386, 0.09321442246437073, 0.09303520619869232, 0.09993290156126022, 0.10420377552509308, 0.09831052273511887, 0.10006009042263031, 0.09717200696468353]"
28,"[-0.003435181686654687, -0.011873684823513031, 0.013507244177162647, 5.083867904431827e-07, -2.6309876943741983e-07, 0.06865361332893372, 0.1109381914138794, -0.03267429396510124, -0.009999999776482582, 0.10000000149011612, -0.02449999935925007]",0,-2.0,"[0.11924310656766401, -0.06911384081114225, 0.008744103571505235, 0.0015297628972179567, 0.0020715002963562767, 0.07809351645155443, 0.11814565008046879, -0.022162315918557995, -0.009999995858366237, 0.10000007168650227, -0.025009244986457402]","[0.10193295776844025, 0.10683445632457733, 0.1033589243888855, 0.09655524790287018, 0.09551519900560379, 0.10294569283723831, 0.10143667459487915, 0.10074211657047272, 0.09614017605781555, 0.0945386290550232]"
29,"[0.11924310773611069, -0.0691138431429863, 0.008744103834033012, 0.001529762870632112, 0.002071500290185213, 0.0780935138463974, 0.118145652115345, -0.022162316367030144, -0.009999996051192284, 0.10000006854534149, -0.025009244680404663]",0,-2.0,"[0.20482639396852864, -0.1562511961742148, 0.008703653029405345, 0.0027644575210405975, 0.0033120892953926173, 0.09507955571684495, 0.1353155914196706, -0.024310919404680664, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.10187288373708725, 0.10685833543539047, 0.10394428670406342, 0.0963866263628006, 0.09535432606935501, 0.10272452980279922, 0.10089047998189926, 0.10068128257989883, 0.09679415076971054, 0.09449311345815659]"
