,state,action,reward,next_state
6995,"0.084146716,0.096578576",6,-0.31655482858577677,"0.08750031269754854,0.08885140106355989"
6996,"0.08750031,0.0888514",2,-0.2954574019510223,"0.0900979942566427,0.08008713781257897"
6997,"0.09009799,0.08008714",8,-0.286464074185365,"0.0923614418549889,0.07558596404245331"
6998,"0.09236144,0.07558596",8,-0.263512715413608,"0.0929500653909089,0.06753752821059675"
6999,"0.09295007,0.06753753",4,-0.24506968168509927,"0.08938555869751083,0.06376618809669253"
7000,"0.08938556,0.06376619",3,-0.20831701684546178,"0.07119824024501835,0.0636401787851417"
7001,"0.07119824,0.06364018",4,-0.23165340596659723,"0.08286142805042027,0.0636435166219189"
7002,"0.08286143,0.063643515",9,-0.2992037319665495,"0.11663659105039641,0.0636435166219189"
7003,"0.11663659,0.063643515",3,-0.3724280705119729,"0.15324876032310808,0.0636435166219189"
7004,"0.15324876,0.063643515",4,-0.4375797709353306,"0.18582461053478694,0.0636435166219189"
7005,"0.18582462,0.063643515",0,-0.5103931553765353,"0.22177671215510125,0.0636435166219189"
7006,"0.22177671,0.063643515",3,-0.582768413434734,"0.2584189317844886,0.0636435166219189"
7007,"0.25841892,0.063643515",2,-0.6560649060713611,"0.29506717810280225,0.0636435166219189"
7008,"0.2950672,0.063643515",6,-0.7131378001675975,"0.32360362515092045,0.0636435166219189"
7009,"0.32360363,0.063643515",3,-0.7761194745218365,"0.35509446232803993,0.0636435166219189"
7010,"0.35509446,0.063643515",4,-0.8314135968078368,"0.38274152347104007,0.0636435166219189"
7011,"0.3827415,0.063643515",5,-0.8903020705911521,"0.4121857603626977,0.0636435166219189"
7012,"0.41218576,0.063643515",9,-0.9276906824474574,"0.4308800662908504,0.0636435166219189"
7013,"0.43088007,0.063643515",6,-0.932814428110202,"0.4334419391222227,0.0636435166219189"
7014,"0.43344194,0.063643515",1,-0.9427789825983682,"0.4383694375910638,0.0636435166219189"
7015,"0.43836942,0.063643515",6,-0.9521034394175067,"0.44308644477587505,0.0636435166219189"
7016,"0.44308645,0.063643515",5,-0.9181334162870206,"0.426101433210632,0.0636435166219189"
7017,"0.42610145,0.063643515",2,-0.8424544672060674,"0.3882619586701554,0.0636435166219189"
7018,"0.38826194,0.063643515",0,-0.772140561619305,"0.3531050058767742,0.0636435166219189"
7019,"0.353105,0.063643515",5,-0.7046791471687103,"0.3193742986514768,0.0636435166219189"
7020,"0.13185777,0.10344201",0,-0.4470064158261273,"0.13067750614348364,0.10354730769681907"
7021,"0.1306775,0.103547305",5,-0.43980906073584913,"0.12707661137834178,0.10355194599305517"
7022,"0.12707661,0.10355195",1,-0.42359409709731455,"0.11902924934454269,0.10355194599305517"
7023,"0.119029246,0.10355195",3,-0.40934919337413467,"0.11181553372488685,0.10355194599305517"
7024,"0.111815535,0.10355195",7,-0.4313300534508906,"0.12278551896588188,0.10355194599305517"
7025,"0.122785516,0.10355195",6,-0.46213711267673585,"0.13824063734878514,0.10355194599305517"
7026,"0.13824064,0.10355195",2,-0.4316515976536257,"0.12299787983723011,0.10355194599305517"
7027,"0.12299788,0.10355195",2,-0.4016372862667965,"0.10799072414381547,0.10355194599305517"
7028,"0.10799073,0.10355195",1,-0.4112296048260644,"0.11278688342344946,0.10355194599305517"
