,state,action,reward,next_state,distribution
20,"[-0.09116030484437943, -0.20327502489089966, 0.2242853194475174, -0.20457831025123596, -0.394376665353775, 0.048050422221422195, 0.11424542218446732, -0.055045872926712036, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",0,-0.4585339241862233,"[0.07704226909915235, -0.20344295642054266, 0.21061529940602508, -0.1958470037358051, -0.3943766831568931, 0.06561526899290458, 0.11626393484865949, -0.028159304172902466, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09950423985719681, 0.10073269158601761, 0.1060582846403122, 0.10590615123510361, 0.09606201201677322, 0.09640835225582123, 0.09769609570503235, 0.10128765553236008, 0.09515184164047241, 0.10119270533323288]"
21,"[0.07704226672649384, -0.20344296097755432, 0.21061529219150543, -0.19584700465202332, -0.3943766951560974, 0.06561526656150818, 0.11626393347978592, -0.028159303590655327, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",6,-0.4575418454123342,"[0.07937646103561491, -0.20253263852734538, 0.2129605656491087, -0.003637381512423765, -0.39437661760858234, 0.06561848668753796, 0.1155702129297218, -0.028604900763740226, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09905301779508591, 0.10078047960996628, 0.1060914471745491, 0.10524597018957138, 0.09612543135881424, 0.09596245735883713, 0.09785110503435135, 0.10124646872282028, 0.0955006405711174, 0.10214298963546753]"
22,"[0.0793764591217041, -0.20253263413906097, 0.21296057105064392, -0.0036373815964907408, -0.39437660574913025, 0.06561848521232605, 0.11557020992040634, -0.02860490046441555, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",9,-0.4555731976877729,"[0.08055758064658036, -0.20115784275567705, 0.21760654264711654, -0.0047165738490688724, -0.5943765694939289, 0.06542950180516358, 0.11468647012267041, -0.027925599946041713, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09851208329200745, 0.10111556202173233, 0.10617120563983917, 0.10552218556404114, 0.09638047963380814, 0.09636539965867996, 0.09784574806690216, 0.10123352706432343, 0.09556310623884201, 0.10129071772098541]"
23,"[0.08055757731199265, -0.2011578381061554, 0.2176065444946289, -0.004716573748737574, -0.5943765640258789, 0.06542950123548508, 0.11468646675348282, -0.027925599366426468, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",7,-0.4697491467842912,"[0.07597798070434258, -0.20299621388126177, 0.20120703450871247, -0.18989771243070663, -0.5930217174003456, 0.07191095527853175, 0.11850706920410448, -0.03101839916152549, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09879408031702042, 0.10144124925136566, 0.10673363506793976, 0.10500311851501465, 0.09554918110370636, 0.09529237449169159, 0.09752956032752991, 0.10140619426965714, 0.09598422795534134, 0.10226640850305557]"
24,"[0.07597798109054565, -0.20299620926380157, 0.20120704174041748, -0.18989771604537964, -0.5930216908454895, 0.07191095501184464, 0.11850707232952118, -0.031018398702144623, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",6,-0.4622911333794262,"[0.07782624250033976, -0.20235464305258066, 0.20191303596747723, 0.006416445474614285, -0.5930216826855368, 0.06684249422714739, 0.11730632843673044, -0.03005125520648111, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09928499907255173, 0.10106861591339111, 0.10648141801357269, 0.10494552552700043, 0.09547378867864609, 0.09505090117454529, 0.09780653566122055, 0.10123711824417114, 0.09565167129039764, 0.1029994934797287]"
25,"[0.07782623916864395, -0.20235463976860046, 0.2019130289554596, 0.0064164455980062485, -0.5930216908454895, 0.06684249639511108, 0.11730632930994034, -0.030051255598664284, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",5,-0.4692666078254607,"[0.07910068323420472, -0.12334943442678625, 0.02080136973591795, 0.005904204892834386, -0.5930216790616409, 0.06549665006873344, 0.12201982403388506, -0.030497845263488088, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09875981509685516, 0.10134926438331604, 0.1068592444062233, 0.10502763837575912, 0.0955893024802208, 0.09531789273023605, 0.09753476083278656, 0.10139580070972443, 0.09595394879579544, 0.1022123172879219]"
26,"[0.07910068333148956, -0.12334943562746048, 0.020801369100809097, 0.005904204677790403, -0.5930216908454895, 0.06549665331840515, 0.12201982736587524, -0.030497845262289047, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",3,-0.4866877418169638,"[0.08036664229743096, -0.15599673173118944, 0.032422077403368554, 0.005541645733389444, -0.593021670033, 0.06994026811461429, 0.1285863297240608, -0.03505661829388773, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09829436987638474, 0.10032764077186584, 0.10793209075927734, 0.10509830713272095, 0.096083864569664, 0.09528558701276779, 0.09767398983240128, 0.10149255394935608, 0.0958620086312294, 0.10194959491491318]"
27,"[0.08036664128303528, -0.15599672496318817, 0.03242207691073418, 0.005541645921766758, -0.5930216908454895, 0.06994026899337769, 0.12858633697032928, -0.035056617110967636, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",3,-0.5056505889807655,"[0.08158976784988159, -0.1884008487890645, 0.04082420470459436, 0.005275405804768596, -0.5930216573598015, 0.07508352360878325, 0.13541712684386475, -0.04029672948250185, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09844623506069183, 0.1003599539399147, 0.10793216526508331, 0.10504008084535599, 0.09603413939476013, 0.09527391195297241, 0.0976712554693222, 0.10135740041732788, 0.09580230712890625, 0.10208255797624588]"
28,"[0.08158976584672928, -0.18840084969997406, 0.04082420468330383, 0.005275405943393707, -0.5930216312408447, 0.07508352398872375, 0.1354171335697174, -0.040296729654073715, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",7,-0.5066757265570118,"[0.08242812910027908, -0.1871507039009357, 0.041310882769876045, -0.19375152206449808, -0.5930216475056023, 0.07670086226523073, 0.13532826186055247, -0.039581327481592155, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09856127947568893, 0.10037903487682343, 0.1079149842262268, 0.10501150041818619, 0.09597285836935043, 0.09529659152030945, 0.0976606011390686, 0.10119305551052094, 0.09571501612663269, 0.10229504108428955]"
29,"[0.08242812752723694, -0.18715070188045502, 0.041310884058475494, -0.1937515288591385, -0.5930216312408447, 0.076700858771801, 0.1353282630443573, -0.03958132863044739, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",0,-0.5240181030458372,"[0.19646832822634241, -0.19337538594804737, 0.008704432535332707, -0.19186550281445403, -0.59216495013432, 0.09006627737211974, 0.13984737099456795, -0.030871250565829178, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09907548874616623, 0.10016965866088867, 0.10738246887922287, 0.10480376332998276, 0.09594225883483887, 0.09506909549236298, 0.09781458228826523, 0.10108078271150589, 0.09556341916322708, 0.10309849679470062]"
