Format Version,1.23,Take Name,RightToLeft,Take Notes,,Capture Frame Rate,240,Export Frame Rate,240,Capture Start Time,2022-07-14 12.08.44.023 PM,Capture Start Frame,1070568,Total Frames in Take,2188,Total Exported Frames,2188,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,4.8375,0.134505,0.123851,0.69398,0.132738,0.084989,0.654399,0.122976,-0.013243,0.705965,0.172675,0.01041,0.696278,-0.309914,0.625433,0.545237,-0.250181,0.56321,0.678979,-0.164348,0.242763,0.729405,-0.159504,0.244581,0.66155,0.113676,0.087132,0.759312,0.070255,0.085609,0.756187,0.071364,0.044649,0.74335,0.012724,0.106755,0.748383,0.045344,0.141206,0.715664,-0.213433,0.542689,0.519531,-0.162731,0.343192,0.47846,0.094246,0.001734,0.527601,0.096267,0.001188,0.623072,0.170196,0.001734,0.521618,0.173321,0.000959,0.615919,-0.387336,0.422639,0.529881
1162,4.841667,0.134527,0.12388,0.693717,0.132704,0.085005,0.654132,0.12302,-0.013354,0.70568,0.172674,0.010403,0.696,-0.309926,0.625432,0.54522,-0.250157,0.563201,0.678938,-0.164386,0.242902,0.729242,-0.159513,0.244582,0.661436,0.113709,0.087196,0.759031,0.070316,0.085671,0.755966,0.071383,0.044637,0.743131,0.012776,0.106769,0.748163,0.045318,0.141174,0.715357,-0.213457,0.542671,0.51951,-0.162749,0.343184,0.478418,0.094246,0.001744,0.527602,0.096265,0.001203,0.62305,0.170197,0.001735,0.521612,0.173336,0.000987,0.615915,-0.387353,0.42264,0.529865
1163,4.845833,0.134524,0.123864,0.693271,0.132711,0.084888,0.654077,0.12312,-0.013287,0.705536,0.172679,0.010395,0.695728,-0.309937,0.625433,0.5452,-0.250154,0.563208,0.678912,-0.164357,0.242896,0.729137,-0.159508,0.244587,0.661326,0.113785,0.087213,0.7588,0.070377,0.085664,0.755765,0.071477,0.044596,0.742809,0.012802,0.106764,0.747951,0.045331,0.141191,0.715157,-0.213537,0.542634,0.519421,-0.162765,0.343184,0.478393,0.094247,0.001745,0.527594,0.096262,0.001185,0.623065,0.170197,0.001736,0.521615,0.173326,0.000957,0.615914,-0.387371,0.422614,0.529816
1164,4.85,0.134507,0.123862,0.693066,0.132651,0.084893,0.653752,0.123143,-0.0135,0.705202,0.172691,0.010384,0.695422,-0.30995,0.625431,0.545181,-0.25015,0.563209,0.678879,-0.164326,0.242889,0.729027,-0.15949,0.244598,0.661218,0.113923,0.087223,0.758535,0.070431,0.08566,0.755564,0.071518,0.04459,0.742611,0.012844,0.106795,0.747748,0.045356,0.141181,0.714951,-0.213555,0.542628,0.519385,-0.162776,0.343176,0.478355,0.094253,0.001755,0.527587,0.096259,0.001189,0.623069,0.170192,0.001738,0.521613,0.173311,0.000967,0.615945,-0.38739,0.422614,0.5298
1165,4.854167,0.134455,0.123916,0.692808,0.132595,0.084885,0.653463,0.123171,-0.013618,0.704865,0.172692,0.010413,0.695005,-0.309968,0.625431,0.545159,-0.250147,0.563209,0.678855,-0.164315,0.242943,0.728887,-0.159474,0.2446,0.661102,0.114068,0.087369,0.758202,0.070479,0.085667,0.755351,0.071571,0.044585,0.742416,0.012787,0.10673,0.747466,0.045377,0.141185,0.714756,-0.213574,0.542614,0.519355,-0.162799,0.343166,0.478317,0.094256,0.001754,0.527593,0.096265,0.001183,0.62307,0.170196,0.001735,0.521608,0.173325,0.000993,0.615933,-0.387406,0.422617,0.529791
1166,4.858333,0.134496,0.12386,0.692599,0.132488,0.084992,0.652927,0.123314,-0.013985,0.704367,0.172807,0.010494,0.694544,-0.309979,0.625429,0.545138,-0.250145,0.56321,0.678833,-0.164282,0.242954,0.728767,-0.159469,0.244602,0.661008,0.114164,0.087426,0.757881,0.070503,0.085585,0.755022,0.071613,0.044574,0.742211,0.012873,0.106699,0.747285,0.045413,0.141196,0.714452,-0.213586,0.542608,0.51933,-0.162807,0.343154,0.478286,0.094261,0.001762,0.52759,0.096264,0.001184,0.623063,0.170202,0.001733,0.521613,0.173319,0.000973,0.615937,-0.387418,0.422611,0.52977
1167,4.8625,0.134431,0.123818,0.692079,0.132432,0.084993,0.65263,0.12336,-0.014078,0.703994,0.172853,0.010439,0.694174,-0.309987,0.625426,0.545116,-0.250144,0.563203,0.678802,-0.164281,0.242871,0.728634,-0.159451,0.244602,0.660904,0.114241,0.087441,0.757635,0.070558,0.085595,0.754809,0.071662,0.044577,0.741996,0.01291,0.10669,0.747105,0.045463,0.141207,0.714228,-0.213602,0.542595,0.519295,-0.162827,0.343147,0.478252,0.094268,0.001767,0.527591,0.096265,0.001183,0.623069,0.170194,0.001733,0.521611,0.17332,0.000965,0.615942,-0.387433,0.422611,0.529756
1168,4.866667,0.134423,0.123841,0.691858,0.132301,0.085033,0.652342,0.123376,-0.014239,0.703707,0.172791,0.010378,0.693861,-0.309996,0.625426,0.545097,-0.250141,0.563191,0.678764,-0.16425,0.242867,0.728542,-0.159447,0.244602,0.660791,0.114319,0.087467,0.75735,0.070657,0.085674,0.754513,0.071744,0.04465,0.741758,0.012975,0.106686,0.746918,0.045523,0.141221,0.713993,-0.213611,0.542588,0.519271,-0.162841,0.34315,0.478222,0.094267,0.001775,0.527577,0.096257,0.001184,0.623056,0.170194,0.001736,0.521609,0.173329,0.00096,0.615918,-0.38744,0.422609,0.529735
1169,4.870833,0.134472,0.123839,0.691642,0.132238,0.084943,0.652225,0.12355,-0.014299,0.703557,0.17279,0.010428,0.693475,-0.310012,0.625419,0.545077,-0.250139,0.563188,0.678732,-0.164216,0.242859,0.728457,-0.159428,0.244621,0.660679,0.114387,0.087467,0.757116,0.070724,0.085675,0.7543,0.071818,0.044661,0.74152,0.013037,0.106717,0.746706,0.045541,0.141207,0.713792,-0.213617,0.542591,0.51923,-0.162865,0.343141,0.478185,0.094273,0.001785,0.527574,0.096268,0.001194,0.623045,0.170195,0.001734,0.521607,0.173331,0.000962,0.61591,-0.387513,0.422595,0.52972
1170,4.875,0.134453,0.124015,0.69104,0.13206,0.085041,0.651693,0.123683,-0.014231,0.70312,0.172832,0.010505,0.693027,-0.310024,0.625419,0.545056,-0.250142,0.563178,0.678701,-0.164185,0.242849,0.728355,-0.159436,0.244613,0.660541,0.114477,0.087492,0.756871,0.070851,0.085661,0.754076,0.07198,0.044617,0.741146,0.013145,0.106729,0.746478,0.045572,0.141192,0.713588,-0.213618,0.542581,0.519194,-0.162892,0.343124,0.478158,0.094272,0.001791,0.527571,0.096262,0.001185,0.623061,0.170194,0.001735,0.521605,0.173328,0.000962,0.615909,-0.387528,0.422596,0.529696
1171,4.879167,0.134426,0.123951,0.69076,0.131971,0.085042,0.651392,0.123713,-0.014448,0.702777,0.17282,0.010481,0.692673,-0.310035,0.625416,0.545034,-0.250106,0.563183,0.678652,-0.164147,0.242843,0.728261,-0.159425,0.244614,0.66043,0.114546,0.0875,0.756606,0.070918,0.08567,0.753859,0.071993,0.044526,0.740857,0.013231,0.106776,0.746293,0.045598,0.141175,0.713364,-0.213615,0.542581,0.519161,-0.162986,0.343074,0.478096,0.094277,0.001801,0.527565,0.096264,0.001182,0.623057,0.170192,0.001731,0.521602,0.17333,0.000962,0.615907,-0.387539,0.422597,0.529675
1172,4.883333,0.134403,0.123958,0.69053,0.131878,0.085031,0.651078,0.123742,-0.014631,0.702438,0.172787,0.010462,0.69227,-0.310045,0.625419,0.54501,-0.250104,0.563178,0.678625,-0.164068,0.242863,0.728173,-0.159411,0.244636,0.660239,0.114714,0.087506,0.756276,0.070963,0.085673,0.753614,0.072038,0.044518,0.740631,0.013302,0.106791,0.746066,0.045625,0.141142,0.713013,-0.213613,0.542592,0.519134,-0.16302,0.343064,0.478063,0.094281,0.001808,0.527559,0.096263,0.001202,0.62304,0.170193,0.001738,0.521605,0.173339,0.000983,0.615909,-0.387551,0.422597,0.529652
1173,4.8875,0.134381,0.123915,0.690146,0.131793,0.085015,0.650734,0.123775,-0.014792,0.702035,0.172744,0.010436,0.691795,-0.310077,0.625431,0.544957,-0.250076,0.563174,0.678577,-0.164068,0.242775,0.728056,-0.159397,0.244638,0.660133,0.114753,0.087509,0.755989,0.070984,0.08568,0.753298,0.072084,0.044502,0.740396,0.013328,0.106754,0.745759,0.045683,0.141096,0.712724,-0.213601,0.542603,0.519112,-0.1632,0.343035,0.478088,0.09428,0.001806,0.52756,0.096269,0.001178,0.623061,0.170195,0.001736,0.521604,0.173331,0.000961,0.615911,-0.387559,0.422597,0.529629
1174,4.891667,0.134376,0.12397,0.689874,0.131665,0.084998,0.650401,0.123876,-0.014901,0.701725,0.172735,0.010475,0.691375,-0.310086,0.62543,0.544928,-0.250069,0.56317,0.678546,-0.163874,0.242733,0.727899,-0.159389,0.244646,0.660016,0.114869,0.087565,0.755677,0.0711,0.085662,0.753073,0.072138,0.044501,0.740171,0.013368,0.106758,0.745561,0.045733,0.141104,0.712495,-0.213598,0.542607,0.519071,-0.163292,0.343043,0.478085,0.094286,0.001813,0.527551,0.096265,0.001183,0.623057,0.170194,0.001733,0.521605,0.173333,0.000963,0.615911,-0.387572,0.422593,0.529608
1175,4.895833,0.13427,0.123987,0.689535,0.131481,0.084848,0.650606,0.124113,-0.014752,0.701827,0.172732,0.010469,0.691003,-0.310098,0.62543,0.544908,-0.250062,0.563163,0.678517,-0.163834,0.242719,0.727787,-0.159365,0.244651,0.659891,0.114898,0.087517,0.755378,0.071139,0.085674,0.752846,0.072207,0.044492,0.739949,0.013421,0.106757,0.745372,0.045787,0.141131,0.712262,-0.21359,0.54261,0.519039,-0.163332,0.343022,0.478046,0.094292,0.001816,0.527552,0.096268,0.001183,0.623056,0.170199,0.001733,0.521604,0.173331,0.000957,0.615913,-0.387584,0.422598,0.529591
1176,4.9,0.134456,0.124053,0.689175,0.131409,0.084856,0.650312,0.124337,-0.014748,0.701583,0.172707,0.010465,0.690622,-0.310107,0.625434,0.544878,-0.250053,0.563161,0.678487,-0.163799,0.242713,0.727686,-0.159349,0.244646,0.659779,0.114948,0.087515,0.75514,0.071245,0.085658,0.752552,0.072268,0.044491,0.739724,0.01353,0.106745,0.745174,0.045851,0.141136,0.712063,-0.213597,0.542613,0.519002,-0.163427,0.342995,0.477964,0.09409,0.001537,0.527641,0.096261,0.001194,0.623039,0.170197,0.001733,0.521599,0.173329,0.000954,0.615911,-0.387596,0.422599,0.529567
1177,4.904167,0.134472,0.124051,0.688933,0.13148,0.085065,0.649476,0.124099,-0.015229,0.700736,0.172701,0.010446,0.690237,-0.310118,0.62543,0.544848,-0.250036,0.563157,0.678457,-0.163687,0.242697,0.727411,-0.159336,0.244648,0.659662,0.115022,0.087529,0.754879,0.071339,0.085699,0.752332,0.114992,0.087517,0.754894,0.013605,0.10678,0.744943,0.045953,0.141138,0.71182,-0.213604,0.542611,0.518966,-0.163503,0.342921,0.477884,0.094093,0.00153,0.527644,0.096268,0.001182,0.623058,0.170194,0.001726,0.521608,0.173334,0.000951,0.61591,-0.387605,0.422602,0.529549
1178,4.908333,0.134469,0.124016,0.688619,0.131424,0.085045,0.649149,0.124274,-0.015399,0.700364,0.172802,0.010576,0.689729,-0.310121,0.625437,0.544819,-0.249983,0.56316,0.678353,-0.163705,0.242825,0.727256,-0.15932,0.244654,0.659556,0.115096,0.087543,0.754619,0.071413,0.085716,0.752105,0.072345,0.04478,0.739204,0.013692,0.106835,0.744739,0.046038,0.141139,0.711625,-0.213611,0.542606,0.518926,-0.163536,0.342915,0.47785,0.094094,0.00153,0.52764,0.096259,0.001177,0.623064,0.170193,0.001735,0.521607,0.173345,0.000976,0.615915,-0.387613,0.422608,0.529525
1179,4.9125,0.134603,0.124008,0.688199,0.131328,0.085022,0.6488,0.124431,-0.01548,0.700043,0.17275,0.010499,0.689307,-0.31013,0.625438,0.544793,-0.249972,0.563169,0.67832,-0.16366,0.24282,0.727148,-0.159218,0.244721,0.659272,0.115189,0.087455,0.754312,0.071442,0.085715,0.75181,0.072424,0.044809,0.738972,0.013763,0.106833,0.744482,0.046436,0.14142,0.711361,-0.21363,0.542574,0.518872,-0.163562,0.342902,0.477812,0.094099,0.001538,0.527645,0.096264,0.001173,0.623065,0.170199,0.001728,0.521605,0.173332,0.000955,0.615916,-0.387624,0.422611,0.529507
1180,4.916667,0.134374,0.123728,0.687845,0.131234,0.084996,0.648459,0.124262,-0.015909,0.699534,0.172715,0.010471,0.688933,-0.310139,0.625444,0.544767,-0.249956,0.563172,0.678294,-0.163647,0.242734,0.726998,-0.159207,0.244719,0.659164,0.115374,0.087467,0.754001,0.071545,0.085728,0.75153,0.072661,0.044567,0.738599,0.013849,0.106808,0.744161,0.04644,0.141401,0.711057,-0.213654,0.542561,0.518843,-0.163571,0.342894,0.477776,0.094098,0.001537,0.527643,0.096266,0.001181,0.623061,0.170192,0.001727,0.521605,0.173322,0.000973,0.615944,-0.387634,0.422612,0.529494
1181,4.920833,0.134335,0.123785,0.687576,0.131058,0.08481,0.64866,0.124561,-0.01574,0.699685,0.172712,0.010475,0.688581,-0.310142,0.625445,0.544738,-0.249936,0.563168,0.678262,-0.163612,0.242736,0.726886,-0.159189,0.244718,0.659055,0.115441,0.087472,0.753754,0.071627,0.085734,0.751287,0.072707,0.044555,0.73836,0.013883,0.106837,0.743916,0.04652,0.141543,0.710883,-0.213714,0.542557,0.51881,-0.163596,0.342893,0.477747,0.094096,0.001542,0.527641,0.096266,0.00118,0.623066,0.170194,0.001735,0.521607,0.17332,0.000965,0.61594,-0.387635,0.422613,0.529475
1182,4.925,0.134352,0.123864,0.687301,0.131013,0.084828,0.648373,0.124664,-0.015805,0.699362,0.172723,0.010556,0.688139,-0.310153,0.625447,0.544715,-0.249919,0.563174,0.678232,-0.16357,0.242729,0.726771,-0.159178,0.244723,0.658939,0.115478,0.087498,0.753457,0.071702,0.085713,0.751024,0.072574,0.044688,0.73809,0.013948,0.106833,0.743715,0.046549,0.141549,0.710538,-0.213726,0.542546,0.518772,-0.163614,0.342885,0.477705,0.094099,0.001544,0.527641,0.096263,0.00118,0.62306,0.170194,0.001731,0.521606,0.173323,0.000978,0.615946,-0.387646,0.42262,0.529458
1183,4.929167,0.134284,0.123979,0.686967,0.130949,0.084829,0.648027,0.124684,-0.015861,0.699011,0.172745,0.010573,0.687782,-0.310153,0.625448,0.544691,-0.249905,0.563177,0.678194,-0.163533,0.242725,0.726656,-0.159145,0.244734,0.658809,0.115446,0.087521,0.753149,0.071767,0.085713,0.750774,0.072694,0.044652,0.737719,0.014024,0.106868,0.743515,0.046552,0.141513,0.71031,-0.21367,0.542558,0.518656,-0.163625,0.342873,0.477668,0.094096,0.001542,0.527647,0.096264,0.001182,0.623062,0.170197,0.001739,0.521607,0.173334,0.000962,0.615921,-0.387651,0.42262,0.529448
1184,4.933333,0.13442,0.124067,0.686705,0.130825,0.084968,0.647484,0.124771,-0.016068,0.698567,0.17273,0.010507,0.687419,-0.310165,0.625454,0.544667,-0.249891,0.563186,0.678165,-0.163498,0.242721,0.726543,-0.159084,0.24479,0.658642,0.115479,0.087486,0.752809,0.071843,0.085701,0.750443,0.072736,0.044623,0.737471,0.014134,0.106896,0.743283,0.046397,0.141394,0.710034,-0.213679,0.542556,0.518623,-0.163642,0.342873,0.47763,0.094096,0.001545,0.527645,0.09627,0.001185,0.623064,0.170196,0.001741,0.521613,0.173349,0.000991,0.61592,-0.387657,0.422622,0.529432
1185,4.9375,0.134367,0.124091,0.686352,0.130736,0.084977,0.647189,0.124788,-0.016181,0.698232,0.172715,0.010442,0.687061,-0.310174,0.625453,0.544644,-0.249854,0.563196,0.678133,-0.16346,0.242721,0.726427,-0.15906,0.244795,0.658509,0.115577,0.087498,0.752456,0.071885,0.085711,0.750144,0.072797,0.044611,0.737222,0.014204,0.106904,0.743051,0.046407,0.14139,0.709761,-0.213692,0.542557,0.518579,-0.163666,0.34286,0.477588,0.094095,0.001541,0.527645,0.096268,0.001199,0.623046,0.170193,0.001732,0.52161,0.173335,0.000961,0.615919,-0.387669,0.422624,0.529419
1186,4.941667,0.134447,0.124074,0.686099,0.130708,0.084842,0.647132,0.125013,-0.016204,0.698106,0.172709,0.01046,0.686626,-0.310178,0.625457,0.54462,-0.249835,0.563191,0.678098,-0.163236,0.242621,0.726266,-0.159025,0.244807,0.658381,0.115669,0.087525,0.752182,0.071963,0.085757,0.749868,0.07289,0.044717,0.73699,0.014268,0.106908,0.74281,0.046484,0.14138,0.70954,-0.213694,0.542556,0.518545,-0.163682,0.342865,0.477538,0.094096,0.001539,0.527643,0.096266,0.001181,0.623067,0.170198,0.001739,0.521609,0.173341,0.000966,0.615921,-0.387669,0.422622,0.529404
1187,4.945833,0.134446,0.12393,0.685614,0.130632,0.084841,0.646802,0.125084,-0.016376,0.697705,0.172693,0.010473,0.686219,-0.310184,0.625458,0.544591,-0.249789,0.563224,0.678069,-0.163221,0.242621,0.726126,-0.159007,0.24482,0.658256,0.115735,0.087518,0.751927,0.072013,0.085768,0.74962,0.072971,0.044776,0.736711,0.014319,0.106863,0.74245,0.046554,0.141374,0.709281,-0.213692,0.542569,0.518509,-0.163707,0.342853,0.477508,0.094098,0.001542,0.527645,0.096266,0.001181,0.623066,0.170197,0.001739,0.521613,0.17334,0.000962,0.615922,-0.387652,0.422677,0.529334
1188,4.95,0.134484,0.12395,0.685413,0.130472,0.085,0.646233,0.125102,-0.016708,0.697204,0.172698,0.010454,0.685856,-0.310183,0.625465,0.544564,-0.249764,0.563228,0.678031,-0.163134,0.242654,0.72602,-0.158988,0.244826,0.658131,0.115882,0.087606,0.751626,0.072157,0.085754,0.749344,0.073115,0.044757,0.736382,0.014417,0.106864,0.742186,0.046592,0.141271,0.70896,-0.21369,0.542576,0.518464,-0.16372,0.342854,0.477459,0.094095,0.001542,0.527651,0.096264,0.001178,0.623071,0.1702,0.00174,0.521615,0.173336,0.000958,0.615927,-0.387652,0.422677,0.529322
1189,4.954167,0.134489,0.123905,0.685118,0.130474,0.085029,0.645957,0.125128,-0.016886,0.69685,0.172716,0.010455,0.685531,-0.310184,0.625463,0.544542,-0.249771,0.563232,0.677953,-0.163094,0.242704,0.725846,-0.158971,0.244833,0.658006,0.115915,0.087497,0.751314,0.072242,0.08575,0.749072,0.073204,0.044763,0.736059,0.014475,0.106872,0.741945,0.046673,0.141393,0.708803,-0.213684,0.542584,0.51843,-0.163745,0.342859,0.477425,0.094093,0.001541,0.52765,0.096262,0.001183,0.623077,0.170194,0.001736,0.521613,0.173338,0.000957,0.615929,-0.387656,0.422677,0.529304
1190,4.958333,0.134506,0.123935,0.684862,0.130431,0.085014,0.645683,0.125231,-0.017018,0.696544,0.172752,0.010448,0.685139,-0.310185,0.625468,0.544523,-0.249752,0.563233,0.677925,-0.163043,0.242703,0.72573,-0.158959,0.244806,0.657874,0.115985,0.087499,0.751047,0.07236,0.085727,0.748732,0.073257,0.044731,0.735794,0.014541,0.106881,0.741715,0.046723,0.141409,0.70858,-0.213685,0.542585,0.518396,-0.163765,0.342869,0.477363,0.094095,0.001546,0.527657,0.096265,0.00118,0.623073,0.170197,0.001737,0.521609,0.173339,0.00096,0.615932,-0.387661,0.422686,0.529292
1191,4.9625,0.134611,0.124009,0.684539,0.13042,0.084993,0.645401,0.125436,-0.017048,0.696261,0.172811,0.010501,0.684725,-0.310184,0.625468,0.544501,-0.249737,0.563229,0.677894,-0.163016,0.242693,0.72541,-0.158942,0.244815,0.657743,0.11605,0.087511,0.750691,0.072402,0.085715,0.748393,0.073306,0.044715,0.735518,0.014639,0.10692,0.741452,0.046752,0.141398,0.708255,-0.213687,0.542583,0.518362,-0.163781,0.342868,0.477326,0.094095,0.001541,0.527651,0.096261,0.001184,0.623083,0.170196,0.001739,0.521614,0.173339,0.000959,0.615929,-0.387659,0.42268,0.529277
1192,4.966667,0.134381,0.123994,0.68408,0.130373,0.085,0.645075,0.125295,-0.017183,0.695812,0.172817,0.010479,0.684371,-0.310186,0.625472,0.544477,-0.249717,0.563231,0.677859,-0.16297,0.242683,0.725278,-0.158909,0.244835,0.657589,0.11611,0.087468,0.750327,0.072459,0.085743,0.748109,0.073319,0.044634,0.735154,0.014704,0.106928,0.741198,0.046832,0.141455,0.707916,-0.213691,0.542588,0.518319,-0.163797,0.342868,0.477291,0.094093,0.001545,0.52765,0.096262,0.001176,0.623084,0.170197,0.001732,0.521615,0.173323,0.000965,0.615963,-0.38766,0.422685,0.529265
1193,4.970833,0.134497,0.123973,0.683867,0.130265,0.084996,0.644729,0.125451,-0.017389,0.695519,0.172819,0.010461,0.68404,-0.310185,0.62547,0.544456,-0.2497,0.563228,0.677836,-0.162929,0.242662,0.725151,-0.158919,0.244845,0.657412,0.116149,0.087448,0.75006,0.072477,0.08574,0.747843,0.073385,0.04461,0.734882,0.014781,0.106928,0.740935,0.04682,0.141484,0.707534,-0.213685,0.542587,0.518287,-0.163809,0.342859,0.477252,0.094096,0.001543,0.527652,0.096267,0.001194,0.623055,0.170199,0.001732,0.521608,0.173339,0.000957,0.615934,-0.387664,0.422687,0.529248
1194,4.975,0.134544,0.123928,0.68349,0.130223,0.084996,0.644378,0.125533,-0.017543,0.695141,0.172823,0.010457,0.683667,-0.31023,0.625486,0.544306,-0.249678,0.563231,0.677804,-0.162881,0.242659,0.725033,-0.158893,0.244846,0.657274,0.116215,0.087558,0.749739,0.072542,0.08577,0.747575,0.073477,0.044712,0.734628,0.014851,0.106913,0.740601,0.046879,0.141503,0.707255,-0.213695,0.542598,0.518239,-0.163816,0.342854,0.477227,0.094093,0.001535,0.527644,0.096246,0.001163,0.623093,0.170192,0.001731,0.521612,0.173339,0.000956,0.61593,-0.387661,0.422681,0.52923
1195,4.979167,0.134567,0.123813,0.683131,0.130213,0.085017,0.644062,0.125586,-0.017755,0.694737,0.172834,0.010497,0.683281,-0.310229,0.625485,0.544283,-0.249661,0.563226,0.677773,-0.162838,0.242649,0.724922,-0.158875,0.244861,0.657058,0.116321,0.087524,0.749447,0.072615,0.085761,0.747315,0.116258,0.087456,0.749452,0.014954,0.106915,0.740328,0.046988,0.141498,0.706991,-0.213703,0.542591,0.518202,-0.16382,0.342859,0.477192,0.094092,0.001547,0.52765,0.096249,0.001168,0.623098,0.170192,0.001731,0.521613,0.173333,0.00096,0.615932,-0.38766,0.422684,0.529216
1196,4.983333,0.134573,0.123912,0.682783,0.130198,0.085022,0.64378,0.125668,-0.017766,0.694423,0.172857,0.010534,0.682905,-0.310228,0.625487,0.544263,-0.249639,0.563224,0.677741,-0.162792,0.242642,0.724812,-0.158778,0.244913,0.656766,0.116427,0.087489,0.749156,0.072761,0.085751,0.747041,0.116448,0.08747,0.74913,0.015064,0.106922,0.74008,0.047072,0.141489,0.706748,-0.213712,0.542593,0.518157,-0.163824,0.342858,0.47716,0.094087,0.001531,0.527642,0.096243,0.001166,0.623106,0.170195,0.001732,0.52161,0.17334,0.000954,0.615928,-0.387657,0.422681,0.529207
1197,4.9875,0.13463,0.123925,0.682602,0.130195,0.085024,0.643483,0.125722,-0.017975,0.694085,0.172866,0.010461,0.682533,-0.310227,0.625483,0.544241,-0.249621,0.563223,0.677719,-0.162576,0.242626,0.724621,-0.158768,0.244904,0.656646,0.116532,0.087455,0.748864,0.07286,0.085759,0.746596,0.073799,0.044723,0.733661,0.015152,0.106948,0.739838,0.047136,0.141495,0.706518,-0.213725,0.542587,0.518115,-0.163835,0.342851,0.477126,0.094091,0.001542,0.527642,0.096241,0.001158,0.623106,0.170193,0.001732,0.521607,0.173339,0.000955,0.615931,-0.38766,0.422679,0.529193
1198,4.991667,0.13473,0.123985,0.682289,0.130183,0.085017,0.643159,0.125846,-0.018053,0.693775,0.172891,0.010441,0.6822,-0.310231,0.62548,0.544226,-0.249597,0.563214,0.677683,-0.162561,0.24252,0.7245,-0.158763,0.244886,0.656534,0.116623,0.087462,0.748544,0.072951,0.085786,0.746307,0.073872,0.044709,0.7334,0.01521,0.106971,0.739576,0.047205,0.141508,0.706278,-0.213737,0.542579,0.518084,-0.16369,0.342872,0.477044,0.094092,0.001548,0.527642,0.096231,0.001158,0.623117,0.170194,0.001731,0.521605,0.173337,0.000955,0.61593,-0.38766,0.422685,0.529178
1199,4.995833,0.13476,0.123926,0.682008,0.130167,0.085031,0.642886,0.125915,-0.018243,0.693449,0.172924,0.010443,0.681896,-0.310233,0.62548,0.544213,-0.249574,0.56321,0.677657,-0.16252,0.242515,0.724391,-0.158731,0.24488,0.656402,0.116695,0.087584,0.748236,0.073013,0.085801,0.746041,0.073776,0.044932,0.73319,0.015275,0.106988,0.73931,0.047289,0.141473,0.70597,-0.213744,0.542574,0.518048,-0.163694,0.342875,0.477012,0.094092,0.001541,0.527641,0.096231,0.001151,0.623125,0.170199,0.001729,0.521608,0.173337,0.000953,0.615927,-0.387657,0.422678,0.529168
1200,5,0.134891,0.123907,0.681677,0.130185,0.085035,0.64257,0.126094,-0.018352,0.693112,0.172979,0.010533,0.681516,-0.310225,0.625478,0.544187,-0.249551,0.563206,0.677622,-0.162467,0.2425,0.724271,-0.158718,0.244881,0.656283,0.116654,0.087543,0.747818,0.073082,0.085801,0.745768,0.073889,0.044871,0.732784,0.015343,0.106989,0.738997,0.047376,0.141536,0.705561,-0.213754,0.542623,0.517985,-0.163705,0.342869,0.476973,0.09409,0.001543,0.527639,0.096225,0.001156,0.623124,0.170196,0.001732,0.521603,0.173336,0.000963,0.615928,-0.387659,0.42268,0.529159
1201,5.004167,0.134795,0.124155,0.681231,0.130176,0.08505,0.642218,0.126174,-0.018238,0.692758,0.173101,0.010629,0.68113,-0.31023,0.625478,0.544171,-0.249529,0.563204,0.677602,-0.16242,0.2425,0.72414,-0.158676,0.244881,0.656157,0.116714,0.087416,0.747535,0.07315,0.085806,0.745509,0.07391,0.044796,0.732427,0.015433,0.106991,0.738747,0.04745,0.141526,0.705309,-0.213762,0.542611,0.517943,-0.163717,0.342861,0.476938,0.094089,0.001542,0.52764,0.096224,0.001141,0.623132,0.170196,0.001733,0.521602,0.173335,0.000955,0.615926,-0.387655,0.422677,0.529151
1202,5.008333,0.134823,0.124118,0.680762,0.130199,0.085065,0.641902,0.126206,-0.018329,0.692372,0.173106,0.010587,0.680803,-0.310225,0.625474,0.544144,-0.249505,0.563197,0.677567,-0.162378,0.242491,0.723909,-0.158656,0.244878,0.656043,0.116759,0.087508,0.747265,0.073247,0.085825,0.745233,0.074001,0.044897,0.732174,0.01556,0.106954,0.738422,0.04755,0.141536,0.705059,-0.213764,0.54261,0.517899,-0.163725,0.342858,0.476903,0.094091,0.001547,0.527636,0.09622,0.001145,0.623134,0.170197,0.001733,0.5216,0.173335,0.000953,0.615925,-0.387655,0.422675,0.529139
1203,5.0125,0.134876,0.124076,0.68049,0.130201,0.085085,0.641601,0.126241,-0.018531,0.692006,0.173096,0.010532,0.680444,-0.310228,0.625472,0.544129,-0.249481,0.563194,0.677537,-0.162333,0.242468,0.723767,-0.158618,0.244889,0.655913,0.116839,0.087512,0.746996,0.073233,0.085817,0.744858,0.074085,0.044917,0.731902,0.015647,0.106945,0.738179,0.04754,0.141503,0.704765,-0.213762,0.542593,0.51788,-0.163773,0.342892,0.476848,0.094093,0.00155,0.527632,0.096227,0.001151,0.623127,0.170197,0.001738,0.521604,0.173341,0.000956,0.615924,-0.387652,0.422676,0.529124
