,state,action,reward,next_state
233,"0.122492336,0.08593624",8,-0.37686763077889585,"0.12202945614342488,0.08593623949734872"
234,"0.12202945,0.08593624",2,-0.37623184523881037,"0.12171156337338214,0.08593623949734872"
235,"0.12171157,0.08593624",8,-0.37574250822261723,"0.12146689486528553,0.08593623949734872"
236,"0.1214669,0.08593624",1,-0.385948526221773,"0.12647796093155717,0.08593623949734872"
237,"0.12647796,0.08593624",2,-0.4169098640490033,"0.1420505727784786,0.08593623949734872"
238,"0.14205058,0.08593624",7,-0.4307202250458704,"0.14895575327691213,0.08593623949734872"
239,"0.14895575,0.08593624",4,-0.45659392621515893,"0.16157937610439868,0.08593623949734872"
240,"0.13365884,0.10344201",5,-0.44623436456170806,"0.13028924516463192,0.10355195807748141"
241,"0.13028924,0.10355196",5,-0.4311848826398973,"0.12276452233036587,0.10355194599305517"
242,"0.12276452,0.10355195",5,-0.4079377395263669,"0.11115638164417262,0.10355194599305517"
243,"0.11115638,0.10355195",8,-0.40328704003193183,"0.10881560102638316,0.10355194599305517"
244,"0.1088156,0.10355195",8,-0.40197439934888723,"0.10815928068486086,0.10355194599305517"
245,"0.10815928,0.10355195",8,-0.40089340294702847,"0.10761878248393147,0.10355194599305517"
246,"0.10761878,0.10355195",5,-0.39979417692443964,"0.10706916947263707,0.10355194599305517"
247,"0.10706917,0.10355195",8,-0.3985766043303347,"0.10646038317558457,0.10355194599305517"
248,"0.106460385,0.10355195",2,-0.3973033465328436,"0.10582375427683906,0.10355194599305517"
249,"0.105823755,0.10355195",8,-0.3959330283640161,"0.10513859519242531,0.10355194599305517"
250,"0.10513859,0.10355195",7,-0.39452430612212763,"0.10443423407148104,0.10355194599305517"
251,"0.10443424,0.10355195",5,-0.39308969686192075,"0.10371692944137761,0.10355194599305517"
252,"0.10371693,0.10355195",8,-0.39291248455507366,"0.10362832328795406,0.10355194599305517"
253,"0.10362832,0.10355195",5,-0.392868179965321,"0.10360617099307774,0.10355194599305517"
254,"0.10360617,0.10355195",8,-0.3928425935804344,"0.1035933778006344,0.10355194599305517"
255,"0.10359338,0.10355195",5,-0.39284865918105527,"0.10359641060094488,0.10355194599305517"
256,"0.10359641,0.10355195",5,-0.39285381746442916,"0.10359898974263182,0.10355194599305517"
257,"0.10359899,0.10355195",2,-0.392850500586441,"0.10359733130363775,0.10355194599305517"
258,"0.10359733,0.10355195",8,-0.3928323735936172,"0.10358826780722584,0.10355194599305517"
259,"0.10358827,0.10355195",5,-0.39287312883880066,"0.10360210759990951,0.10355194599305517"
260,"0.103602104,0.10355195",8,-0.39283602172158283,"0.10359009187120867,0.10355194599305517"
261,"0.10359009,0.10355195",8,-0.39285602901036454,"0.1036000955155995,0.10355194599305517"
262,"0.10360009,0.10355195",2,-0.3928496896313096,"0.10359692582607202,0.10355194599305517"
263,"0.103596926,0.10355195",8,-0.39286475787861574,"0.10360445994972511,0.10355194599305517"
264,"0.10360446,0.10355195",5,-0.3928677855215097,"0.10360597377117206,0.10355194599305517"
265,"0.10360597,0.10355195",2,-0.3928581811744756,"0.10360117159765504,0.10355194599305517"
