,state,action,reward,next_state
118,"0.29775575,0.10355195",1,-0.793654072804668,"0.30399911741275126,0.10355194599305517"
119,"0.30399913,0.10355195",0,-0.794960581870006,"0.3046523719454202,0.10355194599305517"
120,"0.13337019,0.10344201",3,-0.46148286315795184,"0.13791349481971107,0.10355195783950989"
121,"0.1379135,0.10355196",6,-0.46325602902670915,"0.13880009552377182,0.10355194599305517"
122,"0.1388001,0.10355195",7,-0.49348035825067127,"0.15391226013575288,0.10355194599305517"
123,"0.15391226,0.10355195",4,-0.5472139551014528,"0.18077905856114362,0.10355194599305517"
124,"0.18077905,0.10355195",1,-0.572794884055759,"0.1935695230382967,0.10355194599305517"
125,"0.19356953,0.10355195",9,-0.6012736392825575,"0.20780890065169597,0.10355194599305517"
126,"0.2078089,0.10355195",9,-0.6322543344883126,"0.2232253544105064,0.10355194599305517"
127,"0.22322536,0.10355195",3,-0.7001627926573828,"0.2571717624956366,0.10355194599305517"
128,"0.25717175,0.10355195",9,-0.7688602508878448,"0.29156825005661763,0.10355194599305517"
129,"0.29156825,0.10355195",2,-0.7279795551453482,"0.27116185858309133,0.10355194599305517"
130,"0.27116185,0.10355195",7,-0.7149597892019797,"0.2646519756114071,0.10355194599305517"
131,"0.26465198,0.10355195",0,-0.6918665016949673,"0.2531053318579009,0.10355194599305517"
132,"0.25310534,0.10355195",4,-0.6541490445776506,"0.2342466032992425,0.10355194599305517"
133,"0.2342466,0.10355195",7,-0.6184626780391974,"0.21640342003001595,0.10355194599305517"
134,"0.21640342,0.10355195",9,-0.5851256412338521,"0.19973490162734328,0.10355194599305517"
135,"0.1997349,0.10355195",8,-0.5547408357566171,"0.1845424988887258,0.10355194599305517"
136,"0.18454249,0.10355195",5,-0.5269592067053863,"0.17065168436311037,0.10355194599305517"
137,"0.17065169,0.10355195",8,-0.5073600331454708,"0.16085209758315266,0.10355194599305517"
138,"0.1608521,0.10355195",6,-0.5005634779870637,"0.15745382000394906,0.10355194599305517"
139,"0.15745382,0.10355195",8,-0.4996913774824817,"0.1570177697516581,0.10355194599305517"
140,"0.15701777,0.10355195",1,-0.511243759246163,"0.16279396063349874,0.10355194599305517"
141,"0.16279396,0.10355195",4,-0.5337817094832064,"0.17406293575202042,0.10355194599305517"
142,"0.17406294,0.10355195",6,-0.5562955661431488,"0.18530475587423487,0.10355194599305517"
