,state,action,reward,next_state,distribution
23,"[0.00276960083283484, -0.00419132923707366, 0.011527901515364647, -0.8989570140838623, 1.8180055618286133, -0.0702451691031456, -0.11527372896671295, -0.17421825230121613, -0.009999989531934261, 0.1000000461935997, -0.025009222328662872]",2,0.0,"[0.0027966586054146703, -0.0037514212603158015, 0.011684833335929845, -0.7536318204313952, 1.817799321476059, -0.07026560787494981, -0.11530280186880915, -0.1742048865232324, -0.010000033841685727, 0.10000001790659943, -0.024999586499671156]","[0.09822991490364075, 0.09419892728328705, 0.10845723748207092, 0.10900332778692245, 0.11219870299100876, 0.09794497489929199, 0.10031410306692123, 0.09931232035160065, 0.09064790606498718, 0.08969254046678543]"
24,"[0.0027966585475951433, -0.003751421347260475, 0.011684833094477654, -0.7536318302154541, 1.8177993297576904, -0.07026560604572296, -0.11530280113220215, -0.17420488595962524, -0.010000034235417843, 0.10000001639127731, -0.0249995868653059]",0,0.0,"[0.0027966586054146703, -0.0037514212603158015, 0.011684833335929845, -0.7536318204313952, 1.817799321476059, -0.0702866430969927, -0.11532847034515381, -0.17419079088499323, -0.009999989493774647, 0.10000004901021275, -0.025009222280492405]","[0.09820110350847244, 0.09453947842121124, 0.1082400232553482, 0.10884847491979599, 0.11173136532306671, 0.09786660969257355, 0.10076700896024704, 0.09950396418571472, 0.09094478189945221, 0.08935724943876266]"
25,"[0.0027966585475951433, -0.003751421347260475, 0.011684833094477654, -0.7536318302154541, 1.8177993297576904, -0.07028664648532867, -0.11532846838235855, -0.17419078946113586, -0.009999989531934261, 0.1000000461935997, -0.025009222328662872]",2,0.0,"[0.0027966586054146703, -0.0037514212603158015, 0.011684833335929845, -0.7536318204313952, 1.817799321476059, -0.0703150081987041, -0.11535679694435888, -0.1741824571002425, -0.010000040203366381, 0.10000003134654292, -0.024989719583818903]","[0.09820114821195602, 0.09453947842121124, 0.10824020951986313, 0.1088481917977333, 0.11173137277364731, 0.09786655008792877, 0.10076717287302017, 0.09950398653745651, 0.09094474464654922, 0.08935712277889252]"
26,"[0.0027966585475951433, -0.003751421347260475, 0.011684833094477654, -0.7536318302154541, 1.8177993297576904, -0.07031501084566116, -0.11535679548978806, -0.1741824597120285, -0.01000003982335329, 0.10000003129243851, -0.024989720433950424]",1,0.0,"[0.0027966586054146703, -0.0037514212603158015, 0.011684833335929845, -0.7536318204313952, 1.817799321476059, -0.07034038326731087, -0.11537774358430486, -0.17416807119393996, -0.009999980236132244, 0.10000008840066998, -0.024989745375808226]","[0.09820114076137543, 0.09453945606946945, 0.10824035853147507, 0.10884786397218704, 0.1117313802242279, 0.09786660969257355, 0.10076741129159927, 0.09950397908687592, 0.09094470739364624, 0.08935708552598953]"
27,"[0.0027966585475951433, -0.003751421347260475, 0.011684833094477654, -0.7536318302154541, 1.8177993297576904, -0.07034038007259369, -0.1153777465224266, -0.17416806519031525, -0.009999980218708515, 0.10000009089708328, -0.024989744648337364]",3,0.0,"[0.0027966586054146703, -0.0037514212603158015, 0.011684833335929845, -0.7536318204313952, 1.817799321476059, -0.07035393082575403, -0.11538762022957802, -0.17415136633809347, -0.010000044450761428, 0.10000001786515222, -0.02499941878703571]","[0.09820118546485901, 0.09453948587179184, 0.1082405224442482, 0.10884760320186615, 0.11173141002655029, 0.09786658734083176, 0.100767582654953, 0.09950395673513412, 0.09094468504190445, 0.08935698866844177]"
28,"[0.0027966585475951433, -0.003751421347260475, 0.011684833094477654, -0.7536318302154541, 1.8177993297576904, -0.0703539326786995, -0.11538761854171753, -0.17415136098861694, -0.010000044479966164, 0.10000001639127731, -0.02499941922724247]",4,0.0,"[0.002861839749328965, -0.0035431727646670907, 0.011942189824762472, -0.6070622830689638, 1.817914840690527, -0.07038334516384714, -0.11540712555545596, -0.1741475020262243, -0.009999981927804616, 0.10000011866586661, -0.024989754268576858]","[0.09820123761892319, 0.09453950822353363, 0.10824064910411835, 0.10884744673967361, 0.11173143982887268, 0.09786653518676758, 0.10076766461133957, 0.09950393438339233, 0.09094469249248505, 0.08935689926147461]"
29,"[0.0028618397191166878, -0.0035431727301329374, 0.011942190118134022, -0.6070622801780701, 1.8179148435592651, -0.07038334757089615, -0.11540712416172028, -0.17414750158786774, -0.009999982081353664, 0.10000012069940567, -0.02498975396156311]",7,0.0,"[0.002861839749328965, -0.0035431727646670907, 0.011942189824762472, -0.6070622830689638, 1.817914840690527, -0.07043307060446571, -0.11543621560698586, -0.17412974913110812, -0.010000040578125577, 0.10000003180286285, -0.024989719583818903]","[0.09810081124305725, 0.09500570595264435, 0.10812577605247498, 0.10863036662340164, 0.11142769455909729, 0.09787344932556152, 0.10116247087717056, 0.09955347329378128, 0.091097392141819, 0.08902288973331451]"
30,"[0.0028618397191166878, -0.0035431727301329374, 0.011942190118134022, -0.6070622801780701, 1.8179148435592651, -0.07043307274580002, -0.11543621867895126, -0.17412975430488586, -0.010000040754675865, 0.10000003129243851, -0.024989720433950424]",1,0.0,"[0.003177656552066921, -0.0036100762952138155, 0.011757675392438216, -0.4608912679708652, 1.8177700506120686, -0.0706387818287059, -0.11554259291468688, -0.17409784488624924, -0.01000004482552154, 0.10000001832147243, -0.02499941878703571]","[0.0981009304523468, 0.09500579535961151, 0.10812598466873169, 0.10862992703914642, 0.11142782866954803, 0.09787336736917496, 0.10116272419691086, 0.09955335408449173, 0.09109731763601303, 0.08902276307344437]"
31,"[0.0031776565592736006, -0.003610076382756233, 0.011757675558328629, -0.4608912765979767, 1.817770004272461, -0.07063878327608109, -0.11554259061813354, -0.17409785091876984, -0.010000044479966164, 0.10000001639127731, -0.02499941922724247]",9,0.0,"[0.003177656552066921, -0.0036100762952138155, 0.011757675392438216, -0.4608912679708652, 1.8177700506120686, -0.07066299365600634, -0.11555557128267202, -0.17409917173305423, -0.009999990430669473, 0.10000005015100405, -0.025009222280492405]","[0.09792457520961761, 0.09547329694032669, 0.10818058252334595, 0.10834822058677673, 0.11115717887878418, 0.09792525321245193, 0.10136204957962036, 0.09946566820144653, 0.0912475436925888, 0.08891565352678299]"
32,"[0.0031776565592736006, -0.003610076382756233, 0.011757675558328629, -0.4608912765979767, 1.817770004272461, -0.07066299021244049, -0.11555556952953339, -0.1740991771221161, -0.009999990463256836, 0.1000000536441803, -0.025009222328662872]",3,0.0,"[0.003177656552066921, -0.0036100762952138155, 0.011757675392438216, -0.4608912679708652, 1.8177700506120686, -0.07069949581669333, -0.11557521530100001, -0.17411240417342388, -0.00999998267731099, 0.10000011957849858, -0.024989754268576858]","[0.09792464971542358, 0.09547339379787445, 0.10818073153495789, 0.10834803432226181, 0.11115723848342896, 0.09792519360780716, 0.10136216878890991, 0.09946563094854355, 0.09124742448329926, 0.08891558647155762]"
33,"[0.0031776565592736006, -0.003610076382756233, 0.011757675558328629, -0.4608912765979767, 1.817770004272461, -0.07069949805736542, -0.11557521671056747, -0.17411240935325623, -0.009999983012676239, 0.10000012069940567, -0.02498975396156311]",4,0.0,"[0.0034935714192600997, -0.003572491420420043, 0.011202771776581244, -0.31474192034063364, 1.8177574519561013, -0.07077272350873845, -0.11561468948338355, -0.17411408609279122, -0.010000045387661555, 0.10000001900595284, -0.02499941878703571]","[0.09792465716600418, 0.09547348320484161, 0.10818084329366684, 0.10834769904613495, 0.11115729808807373, 0.09792522341012955, 0.10136238485574722, 0.09946558624505997, 0.09124728292226791, 0.08891554921865463]"
34,"[0.0034935714211314917, -0.0035724914632737637, 0.01120277214795351, -0.31474190950393677, 1.817757487297058, -0.07077272236347198, -0.11561468988656998, -0.17411409318447113, -0.010000045411288738, 0.10000001639127731, -0.02499941922724247]",6,0.0,"[0.0034935714192600997, -0.003572491420420043, 0.011202771776581244, -0.31474192034063364, 1.8177574519561013, -0.07084590278984709, -0.11565446532043966, -0.1741403260489569, -0.009999981360397925, 0.1000000897696176, -0.024989745375808226]","[0.09752606600522995, 0.09593456238508224, 0.10824820399284363, 0.10802280157804489, 0.11076661944389343, 0.09800317883491516, 0.10166539996862411, 0.09960232675075531, 0.09151703864336014, 0.0887138620018959]"
