Format Version,1.23,Take Name,RightToLeft,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2022-07-14 12.08.44.023 PM,Capture Start Frame,1070568,Total Frames in Take,2188,Total Exported Frames,2188,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
798,3.325000,-0.143429,-1.425151,-0.121244,0.135834,0.066375,0.770720,0.000958,0.107976,0.049423,0.801721,0.037277,0.131132,0.122884,0.770378,0.990889,0.136120,0.083893,0.731444,0.987510,0.168108,0.009301,0.779339,0.995750,8.627690,13.802591,15.015884,0.076463,0.073906,0.828426,0.000246,0.062439,0.045515,0.821577,0.961113,0.061641,0.087043,0.829367,0.965511,0.105309,0.089161,0.834333,0.934344,3.221204,15.023223,6.380421,-0.069771,0.182435,0.769302,0.001937,-0.166389,0.244668,0.772463,0.491074,0.003320,0.108223,0.817456,0.858077,0.041585,0.134365,0.782807,0.000001,-0.157601,0.242484,0.704483,0.691353,-0.020251,-0.011492,-0.012962,0.133500,0.001395,0.572142,0.030172,0.094140,0.001591,0.527697,0.000001,0.096249,0.001222,0.623196,0.000001,0.170247,0.001758,0.521676,0.988314,0.173366,0.001011,0.616001,0.988589,-1.284546,2.032804,-0.059399,-0.201751,0.484841,0.572758,0.001321,-0.245944,0.567135,0.691232,0.000001,-0.205710,0.543393,0.534524,0.972155,-0.153598,0.343997,0.492517,0.933623,4.899067,10.735762,-6.841814,-0.189985,0.350098,0.723198,0.001509,-0.244900,0.561027,0.692873,0.676399,-0.168385,0.247607,0.771884,0.551616,-0.156669,0.241660,0.704838,0.981178,0.110683,0.052162,0.801825,0.131143,0.122827,0.770409,0.136101,0.083891,0.731397,0.168089,0.009333,0.779354,,,,-0.205677,0.543317,0.534449,-0.153658,0.344257,0.492538,,,,0.003737,0.107899,0.817254,0.038795,0.139404,0.784003,,,,0.062573,0.045516,0.821591,0.061699,0.087179,0.829399,0.105117,0.089024,0.834287,0.096295,0.001222,0.623055,0.094192,0.001592,0.527708,0.170248,0.001757,0.521720,0.173364,0.001011,0.615958,-0.245197,0.562240,0.692570,-0.167973,0.245912,0.772324,-0.156685,0.241729,0.704811
799,3.329167,-0.139275,-1.430901,-0.106156,0.135825,0.066381,0.770658,0.000959,0.107968,0.049420,0.801654,0.037027,0.131108,0.122889,0.770318,0.983506,0.136110,0.083902,0.731383,0.987284,0.168113,0.009315,0.779276,0.990026,8.658046,13.828353,15.046003,0.076458,0.073893,0.828343,0.000234,0.062447,0.045497,0.821481,0.966186,0.061629,0.087020,0.829298,0.962198,0.105298,0.089161,0.834250,0.939894,3.217119,15.024022,6.386045,-0.069788,0.182442,0.769228,0.001939,-0.166412,0.244666,0.772387,0.495267,0.003311,0.108239,0.817384,0.858752,0.041573,0.134383,0.782734,0.000001,-0.157625,0.242480,0.704406,0.692061,-0.026187,-0.018894,-0.010199,0.133496,0.001400,0.572150,0.030172,0.094141,0.001589,0.527700,0.000001,0.096238,0.001230,0.623199,0.000001,0.170249,0.001759,0.521688,0.988911,0.173356,0.001022,0.616014,0.989200,-1.303339,2.032316,-0.048236,-0.201813,0.484918,0.572684,0.001340,-0.246023,0.567241,0.691131,0.000001,-0.205783,0.543456,0.534431,0.972157,-0.153632,0.344057,0.492489,0.933204,4.905425,10.749104,-6.839293,-0.190026,0.350103,0.723132,0.001522,-0.244961,0.561032,0.692844,0.678717,-0.168409,0.247608,0.771800,0.550150,-0.156707,0.241669,0.704751,0.980843,0.110674,0.052159,0.801759,0.131121,0.122828,0.770351,0.136090,0.083903,0.731331,0.168094,0.009348,0.779293,,,,-0.205739,0.543301,0.534384,-0.153683,0.344261,0.492519,,,,0.003736,0.107908,0.817187,0.038770,0.139423,0.783926,,,,0.062573,0.045480,0.821491,0.061678,0.087166,0.829331,0.105123,0.089033,0.834208,0.096294,0.001224,0.623053,0.094192,0.001596,0.527705,0.170249,0.001759,0.521720,0.173354,0.001022,0.615984,-0.245255,0.562234,0.692542,-0.168001,0.245912,0.772272,-0.156720,0.241736,0.704707
800,3.333333,-0.155278,-1.428509,-0.091652,0.135809,0.066398,0.770566,0.000958,0.107958,0.049438,0.801568,0.036961,0.131078,0.122904,0.770210,0.982394,0.136088,0.083907,0.731286,0.986165,0.168112,0.009342,0.779199,0.989660,8.761967,13.888974,14.962619,0.076406,0.073881,0.828243,0.000222,0.062352,0.045513,0.821357,0.968167,0.061594,0.087025,0.829236,0.960725,0.105272,0.089105,0.834136,0.944896,3.227500,15.017438,6.386070,-0.069811,0.182443,0.769174,0.001946,-0.166434,0.244668,0.772333,0.494521,0.003282,0.108231,0.817325,0.856453,0.041549,0.134381,0.782684,0.000001,-0.157639,0.242493,0.704353,0.697703,-0.018159,-0.016252,-0.007867,0.133505,0.001396,0.572138,0.030171,0.094148,0.001590,0.527690,0.000001,0.096249,0.001218,0.623188,0.000001,0.170255,0.001764,0.521675,0.992072,0.173366,0.001013,0.616000,0.992405,-1.307313,2.033236,-0.049165,-0.201835,0.484922,0.572651,0.001347,-0.246042,0.567254,0.691093,0.000001,-0.205805,0.543458,0.534394,0.958078,-0.153659,0.344055,0.492465,0.947019,4.909180,10.741975,-6.834400,-0.190048,0.350110,0.723084,0.001521,-0.244995,0.561038,0.692806,0.681613,-0.168430,0.247613,0.771747,0.548010,-0.156719,0.241680,0.704698,0.979714,0.110663,0.052179,0.801672,0.131089,0.122847,0.770244,0.136063,0.083917,0.731227,0.168098,0.009361,0.779223,,,,-0.205760,0.543300,0.534347,-0.153710,0.344262,0.492496,,,,0.003706,0.107902,0.817127,0.038733,0.139416,0.783881,,,,0.062469,0.045506,0.821367,0.061648,0.087153,0.829266,0.105100,0.088985,0.834095,0.096295,0.001220,0.623057,0.094191,0.001588,0.527706,0.170256,0.001763,0.521719,0.173364,0.001014,0.615958,-0.245288,0.562234,0.692505,-0.168021,0.245911,0.772222,-0.156732,0.241748,0.704653
801,3.337500,-0.204713,-1.376569,-0.096544,0.135816,0.066432,0.770485,0.000951,0.107991,0.049502,0.801528,0.036808,0.131090,0.122939,0.770085,0.983271,0.136062,0.083908,0.731190,0.983768,0.168122,0.009381,0.779138,0.991650,8.784682,13.975095,14.999599,0.076365,0.073843,0.828128,0.000285,0.062325,0.045467,0.821246,0.970389,0.061543,0.086974,0.829149,0.964633,0.105226,0.089087,0.833990,0.946699,3.234018,15.016334,6.371372,-0.069826,0.182450,0.769113,0.001944,-0.166434,0.244698,0.772275,0.495163,0.003248,0.108217,0.817261,0.856981,0.041521,0.134360,0.782621,0.000001,-0.157639,0.242525,0.704295,0.697055,-0.009511,-0.016977,-0.018464,0.133499,0.001391,0.572134,0.030172,0.094143,0.001598,0.527685,0.000001,0.096243,0.001211,0.623183,0.000001,0.170251,0.001759,0.521671,0.989045,0.173360,0.000994,0.615996,0.989305,-1.307454,2.029351,-0.050605,-0.201869,0.484923,0.572626,0.001350,-0.246082,0.567256,0.691065,0.000001,-0.205834,0.543458,0.534369,0.957280,-0.153690,0.344054,0.492444,0.946082,4.908221,10.755586,-6.830678,-0.190062,0.350138,0.723036,0.001480,-0.245033,0.561060,0.692770,0.683087,-0.168424,0.247642,0.771694,0.546560,-0.156728,0.241710,0.704643,0.979397,0.110697,0.052244,0.801627,0.131097,0.122889,0.770107,0.136042,0.083913,0.731152,0.168107,0.009399,0.779153,,,,-0.205789,0.543298,0.534321,-0.153742,0.344264,0.492476,,,,0.003677,0.107884,0.817067,0.038697,0.139414,0.783839,,,,0.062469,0.045470,0.821261,0.061629,0.087118,0.829186,0.104996,0.088940,0.833938,0.096300,0.001223,0.623057,0.094193,0.001588,0.527702,0.170251,0.001759,0.521713,0.173358,0.000994,0.615956,-0.245322,0.562237,0.692478,-0.168006,0.245934,0.772126,-0.156747,0.241790,0.704619
802,3.341667,-0.224913,-1.427139,-0.031975,0.135757,0.066469,0.770377,0.000944,0.107925,0.049519,0.801401,0.036716,0.130967,0.122970,0.769951,0.986247,0.136017,0.083930,0.731075,0.989268,0.168120,0.009458,0.779079,0.993121,8.830674,13.983034,15.038397,0.076347,0.073816,0.828050,0.000277,0.062326,0.045437,0.821141,0.963863,0.061517,0.086936,0.829084,0.957091,0.105199,0.089074,0.833925,0.930542,3.224073,15.026425,6.350250,-0.069878,0.182422,0.769053,0.001932,-0.166464,0.244704,0.772217,0.498791,0.003180,0.108177,0.817207,0.855780,0.041455,0.134297,0.782552,0.000001,-0.157684,0.242509,0.704236,0.699739,-0.017530,-0.023404,-0.018221,0.133491,0.001398,0.572142,0.030173,0.094139,0.001600,0.527688,0.000001,0.096229,0.001226,0.623187,0.000001,0.170248,0.001760,0.521683,0.989612,0.173347,0.001008,0.616009,0.989856,-1.306289,2.026547,-0.052849,-0.201900,0.484926,0.572602,0.001346,-0.246115,0.567258,0.691040,0.000001,-0.205861,0.543462,0.534346,0.956602,-0.153722,0.344057,0.492419,0.945292,4.909692,10.780167,-6.835824,-0.190093,0.350128,0.722989,0.001499,-0.245067,0.561053,0.692749,0.688588,-0.168439,0.247631,0.771637,0.547161,-0.156773,0.241699,0.704581,0.978744,0.110627,0.052264,0.801502,0.130948,0.122994,0.769952,0.136009,0.083919,0.731070,0.168121,0.009417,0.779083,,,,-0.205817,0.543305,0.534298,-0.153773,0.344263,0.492450,,,,0.003604,0.107846,0.817009,0.038670,0.139402,0.783797,,,,0.062460,0.045421,0.821151,0.061600,0.087089,0.829122,0.104982,0.088937,0.833876,0.096298,0.001241,0.623038,0.094191,0.001586,0.527704,0.170248,0.001760,0.521715,0.173345,0.001008,0.615978,-0.245357,0.562241,0.692452,-0.168027,0.245931,0.772090,-0.156788,0.241772,0.704546
803,3.345833,-0.271806,-1.377344,-0.023717,0.135748,0.066511,0.770292,0.000953,0.107945,0.049583,0.801355,0.036939,0.130950,0.123011,0.769824,0.980950,0.135972,0.083940,0.730976,0.993461,0.168126,0.009512,0.779014,0.981854,8.886652,14.038412,15.083973,0.076332,0.073791,0.827956,0.000277,0.062331,0.045407,0.821025,0.966123,0.061490,0.086896,0.829018,0.952094,0.105174,0.089069,0.833825,0.936926,3.263868,14.986021,6.373150,-0.069929,0.182404,0.768993,0.001933,-0.166539,0.244651,0.772137,0.495792,0.003119,0.108146,0.817141,0.855794,0.041411,0.134306,0.782535,0.000001,-0.157709,0.242513,0.704160,0.697336,-0.009283,-0.021537,-0.013632,0.133492,0.001396,0.572145,0.030172,0.094139,0.001600,0.527692,0.000001,0.096231,0.001213,0.623191,0.000001,0.170247,0.001767,0.521685,0.992429,0.173349,0.001002,0.616010,0.992733,-1.307903,2.021698,-0.054132,-0.201936,0.484929,0.572575,0.001349,-0.246160,0.567266,0.691008,0.000001,-0.205893,0.543465,0.534317,0.957226,-0.153755,0.344057,0.492401,0.945931,4.932741,10.713605,-6.824443,-0.190143,0.350114,0.722927,0.001493,-0.245102,0.561047,0.692715,0.684786,-0.168536,0.247597,0.771555,0.548022,-0.156791,0.241696,0.704510,0.979602,0.110647,0.052327,0.801451,0.130915,0.123078,0.769815,0.135970,0.083917,0.730988,0.168136,0.009440,0.779009,,,,-0.205849,0.543307,0.534270,-0.153806,0.344265,0.492432,,,,0.003547,0.107812,0.816945,0.038625,0.139397,0.783751,,,,0.062461,0.045371,0.821031,0.061569,0.087066,0.829059,0.104965,0.088935,0.833778,0.096298,0.001226,0.623051,0.094190,0.001588,0.527699,0.170247,0.001767,0.521715,0.173348,0.001002,0.615981,-0.245393,0.562238,0.692419,-0.168121,0.245893,0.771992,-0.156808,0.241771,0.704484
804,3.350000,-0.283579,-1.399610,0.029351,0.135712,0.066512,0.770201,0.000948,0.107913,0.049565,0.801257,0.036616,0.130862,0.123007,0.769718,0.980383,0.135935,0.083932,0.730881,0.990140,0.168140,0.009545,0.778948,0.981690,8.860095,14.014266,15.121942,0.076299,0.073762,0.827848,0.000275,0.062317,0.045368,0.820919,0.965971,0.061449,0.086859,0.828898,0.951581,0.105129,0.089058,0.833727,0.937889,3.293210,14.987566,6.369486,-0.069995,0.182407,0.768907,0.001939,-0.166601,0.244658,0.772084,0.483679,0.003051,0.108120,0.817016,0.857545,0.041343,0.134296,0.782422,0.000001,-0.157772,0.242553,0.704107,0.684841,-0.020754,-0.011211,-0.012332,0.133497,0.001398,0.572137,0.030171,0.094136,0.001593,0.527692,0.000001,0.096246,0.001225,0.623191,0.000001,0.170243,0.001760,0.521671,0.988866,0.173362,0.001014,0.615996,0.989186,-1.288592,2.026186,-0.040238,-0.201935,0.484825,0.572556,0.001337,-0.246169,0.567110,0.691021,0.000001,-0.205909,0.543373,0.534319,0.971173,-0.153726,0.343992,0.492329,0.927077,4.947736,10.663435,-6.815598,-0.190194,0.350114,0.722889,0.001476,-0.245141,0.561052,0.692690,0.685909,-0.168622,0.247585,0.771507,0.560483,-0.156817,0.241704,0.704471,0.978953,0.110612,0.052314,0.801354,0.130825,0.123072,0.769695,0.135936,0.083911,0.730914,0.168148,0.009473,0.778937,,,,-0.205875,0.543304,0.534233,-0.153792,0.344276,0.492351,,,,0.003471,0.107794,0.816811,0.038589,0.139390,0.783714,,,,0.062447,0.045327,0.820924,0.061524,0.087033,0.828939,0.104924,0.088925,0.833681,0.096291,0.001225,0.623057,0.094181,0.001593,0.527699,0.170244,0.001760,0.521715,0.173360,0.001015,0.615953,-0.245431,0.562238,0.692391,-0.168221,0.245930,0.771944,-0.156834,0.241780,0.704439
805,3.354167,-0.289657,-1.337277,0.050881,0.135701,0.066522,0.770136,0.000949,0.107942,0.049568,0.801224,0.037054,0.130829,0.123015,0.769652,0.981432,0.135875,0.083937,0.730814,0.990618,0.168159,0.009567,0.778854,0.984329,8.944042,14.031886,15.187051,0.076283,0.073730,0.827752,0.000278,0.062333,0.045333,0.820776,0.964387,0.061419,0.086809,0.828827,0.948522,0.105097,0.089049,0.833654,0.938602,3.293270,14.991905,6.362847,-0.070033,0.182391,0.768855,0.001950,-0.166632,0.244652,0.772038,0.485275,0.003008,0.108098,0.816959,0.857406,0.041300,0.134268,0.782362,0.000001,-0.157809,0.242545,0.704060,0.685340,-0.008344,-0.018471,-0.019615,0.133497,0.001389,0.572131,0.030171,0.094142,0.001598,0.527681,0.000001,0.096240,0.001209,0.623180,0.000001,0.170250,0.001758,0.521669,0.989268,0.173357,0.000991,0.615995,0.989514,-1.314540,2.016121,-0.062233,-0.201998,0.484934,0.572512,0.001360,-0.246222,0.567291,0.690930,0.000001,-0.205943,0.543465,0.534247,0.956362,-0.153828,0.344045,0.492360,0.945008,4.948104,10.673032,-6.818854,-0.190225,0.350108,0.722847,0.001479,-0.245169,0.561049,0.692656,0.685283,-0.168649,0.247579,0.771461,0.559678,-0.156856,0.241697,0.704423,0.979141,0.110641,0.052314,0.801317,0.130795,0.123079,0.769641,0.135877,0.083906,0.730835,0.168165,0.009506,0.778843,,,,-0.205898,0.543304,0.534198,-0.153881,0.344257,0.492392,,,,0.003429,0.107771,0.816754,0.038521,0.139377,0.783684,,,,0.062465,0.045278,0.820778,0.061488,0.086997,0.828871,0.104897,0.088915,0.833608,0.096294,0.001226,0.623055,0.094184,0.001582,0.527703,0.170251,0.001757,0.521712,0.173355,0.000991,0.615953,-0.245459,0.562237,0.692357,-0.168248,0.245921,0.771898,-0.156873,0.241773,0.704392
806,3.358333,-0.286777,-1.288423,0.050001,0.135693,0.066530,0.770076,0.000953,0.107960,0.049575,0.801187,0.037671,0.130822,0.123023,0.769600,0.980751,0.135833,0.083947,0.730755,0.988734,0.168157,0.009574,0.778764,0.986786,8.976346,14.058693,15.209307,0.076268,0.073698,0.827668,0.000277,0.062328,0.045299,0.820678,0.963743,0.061399,0.086769,0.828758,0.946985,0.105078,0.089026,0.833569,0.939859,3.301256,14.989246,6.359735,-0.070064,0.182384,0.768807,0.001939,-0.166660,0.244651,0.771994,0.486515,0.002972,0.108081,0.816906,0.857930,0.041266,0.134254,0.782313,0.000001,-0.157834,0.242551,0.704016,0.685310,-0.020604,-0.011967,-0.008846,0.133499,0.001396,0.572133,0.030171,0.094139,0.001589,0.527687,0.000001,0.096248,0.001221,0.623186,0.000001,0.170246,0.001761,0.521667,0.989835,0.173364,0.001015,0.615992,0.990155,-1.273239,2.027849,-0.037846,-0.201984,0.484767,0.572515,0.001359,-0.246218,0.567019,0.691003,0.000001,-0.205962,0.543325,0.534294,0.966937,-0.153772,0.343958,0.492249,0.907934,4.950345,10.672355,-6.817432,-0.190252,0.350112,0.722807,0.001478,-0.245201,0.561053,0.692625,0.686316,-0.168675,0.247581,0.771418,0.557937,-0.156880,0.241702,0.704379,0.978933,0.110660,0.052317,0.801277,0.130789,0.123092,0.769607,0.135836,0.083902,0.730757,0.168160,0.009522,0.778754,,,,-0.205930,0.543304,0.534167,-0.153856,0.344315,0.492279,,,,0.003390,0.107756,0.816700,0.038516,0.139369,0.783621,,,,0.062458,0.045235,0.820679,0.061465,0.086966,0.828803,0.104882,0.088894,0.833523,0.096292,0.001224,0.623049,0.094180,0.001586,0.527698,0.170247,0.001761,0.521707,0.173362,0.001015,0.615953,-0.245490,0.562237,0.692327,-0.168271,0.245916,0.771855,-0.156897,0.241779,0.704349
807,3.362500,-0.295111,-1.265281,0.069814,0.135686,0.066539,0.770013,0.000951,0.107971,0.049579,0.801138,0.037689,0.130795,0.123030,0.769529,0.982323,0.135804,0.083950,0.730688,0.989109,0.168173,0.009596,0.778696,0.988041,8.994652,14.140059,15.249342,0.076241,0.073653,0.827545,0.000251,0.062318,0.045245,0.820559,0.963234,0.061362,0.086710,0.828660,0.949700,0.105045,0.089003,0.833415,0.945018,3.304694,15.003082,6.339831,-0.070106,0.182346,0.768747,0.001937,-0.166681,0.244643,0.771957,0.483861,0.002919,0.108021,0.816829,0.856732,0.041213,0.134180,0.782225,0.000001,-0.157873,0.242539,0.703977,0.684164,-0.022686,-0.008994,-0.011118,0.133498,0.001393,0.572134,0.030171,0.094136,0.001585,0.527691,0.000001,0.096250,0.001220,0.623189,0.000001,0.170243,0.001754,0.521666,0.989537,0.173366,0.001011,0.615991,0.989872,-1.281460,2.023150,-0.040896,-0.202019,0.484803,0.572473,0.001357,-0.246258,0.567074,0.690945,0.000001,-0.205991,0.543356,0.534243,0.969234,-0.153808,0.343980,0.492231,0.915743,4.950218,10.681464,-6.819535,-0.190284,0.350100,0.722774,0.001479,-0.245233,0.561041,0.692598,0.683714,-0.168701,0.247569,0.771382,0.561248,-0.156917,0.241689,0.704341,0.979490,0.110670,0.052322,0.801226,0.130765,0.123094,0.769540,0.135806,0.083907,0.730685,0.168175,0.009549,0.778688,,,,-0.205956,0.543304,0.534136,-0.153884,0.344307,0.492257,,,,0.003340,0.107692,0.816623,0.038487,0.139360,0.783576,,,,0.062453,0.045187,0.820561,0.061394,0.086904,0.828702,0.104877,0.088868,0.833372,0.096292,0.001223,0.623049,0.094180,0.001583,0.527698,0.170244,0.001754,0.521708,0.173364,0.001012,0.615951,-0.245524,0.562235,0.692298,-0.168300,0.245916,0.771814,-0.156934,0.241764,0.704312
808,3.366667,-0.300104,-1.279121,0.119534,0.135646,0.066507,0.769931,0.000934,0.107938,0.049527,0.801051,0.036634,0.130706,0.122994,0.769440,0.995472,0.135758,0.083914,0.730605,0.995966,0.168181,0.009593,0.778628,0.994174,9.023938,14.151366,15.279776,0.076218,0.073623,0.827462,0.000249,0.062309,0.045212,0.820460,0.962367,0.061331,0.086671,0.828587,0.949655,0.105014,0.088985,0.833339,0.944713,3.305573,15.008057,6.340851,-0.070125,0.182351,0.768698,0.001953,-0.166701,0.244647,0.771918,0.485428,0.002905,0.108027,0.816772,0.856662,0.041195,0.134188,0.782166,0.000001,-0.157900,0.242544,0.703936,0.685449,-0.018327,-0.012231,-0.010515,0.133499,0.001394,0.572136,0.030171,0.094139,0.001589,0.527690,0.000001,0.096247,0.001217,0.623189,0.000001,0.170246,0.001760,0.521670,0.989507,0.173364,0.001010,0.615996,0.989783,-1.276214,2.024936,-0.037332,-0.202044,0.484770,0.572461,0.001357,-0.246285,0.567027,0.690942,0.000001,-0.206021,0.543326,0.534236,0.967630,-0.153827,0.343957,0.492204,0.909314,4.949502,10.691566,-6.820440,-0.190310,0.350107,0.722735,0.001481,-0.245264,0.561048,0.692566,0.685422,-0.168718,0.247577,0.771341,0.558710,-0.156947,0.241696,0.704299,0.979084,0.110633,0.052280,0.801142,0.130691,0.123000,0.769433,0.135752,0.083903,0.730615,0.168175,0.009571,0.778625,,,,-0.205988,0.543300,0.534114,-0.153909,0.344309,0.492234,,,,0.003327,0.107699,0.816566,0.038425,0.139351,0.783538,,,,0.062449,0.045157,0.820462,0.061356,0.086867,0.828628,0.104849,0.088844,0.833295,0.096296,0.001224,0.623052,0.094176,0.001583,0.527701,0.170247,0.001759,0.521712,0.173362,0.001010,0.615955,-0.245554,0.562236,0.692267,-0.168316,0.245915,0.771781,-0.156963,0.241771,0.704266
809,3.370833,-0.323979,-1.248036,0.138718,0.135630,0.066522,0.769881,0.000935,0.107945,0.049545,0.801023,0.036805,0.130671,0.123007,0.769369,0.996477,0.135715,0.083912,0.730547,0.996345,0.168189,0.009622,0.778584,0.994989,9.041183,14.140165,15.280638,0.076194,0.073592,0.827356,0.000252,0.062285,0.045183,0.820343,0.960619,0.061307,0.086640,0.828483,0.946056,0.104989,0.088952,0.833244,0.945406,3.302652,15.000168,6.338444,-0.070158,0.182347,0.768628,0.001957,-0.166731,0.244647,0.771830,0.485840,0.002862,0.108022,0.816716,0.855461,0.041159,0.134179,0.782113,0.000001,-0.157920,0.242540,0.703851,0.690855,-0.019218,-0.020548,-0.005127,0.133487,0.001387,0.572138,0.030168,0.094133,0.001578,0.527686,0.000001,0.096228,0.001208,0.623185,0.000001,0.170242,0.001755,0.521677,0.993234,0.173346,0.001007,0.616003,0.993585,-1.298331,2.041954,-0.020452,-0.202103,0.484842,0.572413,0.001349,-0.246332,0.567131,0.690877,0.000001,-0.206109,0.543382,0.534168,0.969184,-0.153870,0.344013,0.492195,0.925756,4.959716,10.700817,-6.821401,-0.190340,0.350115,0.722659,0.001510,-0.245299,0.561062,0.692536,0.689335,-0.168741,0.247576,0.771243,0.554939,-0.156981,0.241707,0.704198,0.976182,0.110639,0.052298,0.801111,0.130658,0.123011,0.769369,0.135708,0.083899,0.730546,0.168183,0.009603,0.778583,,,,-0.206072,0.543300,0.534084,-0.153937,0.344301,0.492219,,,,0.003289,0.107690,0.816511,0.038395,0.139348,0.783496,,,,0.062427,0.045114,0.820343,0.061326,0.086851,0.828526,0.104828,0.088810,0.833200,0.096290,0.001221,0.623053,0.094141,0.001566,0.527675,0.170242,0.001755,0.521704,0.173344,0.001007,0.615978,-0.245584,0.562234,0.692237,-0.168349,0.245915,0.771747,-0.156990,0.241776,0.704133
810,3.375000,-0.348825,-1.199809,0.159602,0.135622,0.066538,0.769847,0.000934,0.107970,0.049566,0.801020,0.036895,0.130642,0.123022,0.769314,0.996918,0.135668,0.083912,0.730506,0.995824,0.168208,0.009655,0.778548,0.996089,9.107690,14.158926,15.279557,0.076161,0.073554,0.827261,0.000242,0.062252,0.045153,0.820219,0.960892,0.061275,0.086601,0.828407,0.943854,0.104957,0.088908,0.833157,0.951159,3.329558,14.963126,6.362872,-0.070196,0.182342,0.768563,0.001942,-0.166795,0.244604,0.771737,0.481886,0.002820,0.108017,0.816657,0.854099,0.041130,0.134208,0.782095,0.000001,-0.157938,0.242540,0.703762,0.689107,179.936340,8.433397,0.373480,0.131829,0.001118,0.594849,0.030168,0.086368,0.001214,0.633032,0.000001,0.102482,0.001498,0.538879,0.000001,0.160763,0.000551,0.650165,0.000001,0.177705,0.001207,0.557321,0.000001,-1.205234,2.063761,0.011666,-0.202078,0.484500,0.572499,0.001353,-0.246305,0.566570,0.691115,0.000001,-0.206131,0.543101,0.534351,0.911988,-0.153799,0.343830,0.492030,0.862749,4.980309,10.645108,-6.812241,-0.190383,0.350102,0.722591,0.001489,-0.245327,0.561056,0.692496,0.681710,-0.168824,0.247546,0.771157,0.558294,-0.156997,0.241704,0.704121,0.979986,0.110663,0.052319,0.801105,0.130631,0.123022,0.769317,0.135661,0.083897,0.730503,0.168201,0.009641,0.778547,,,,-0.206105,0.543290,0.534056,-0.153936,0.344348,0.492146,,,,0.003252,0.107680,0.816458,0.038365,0.139354,0.783436,,,,0.062375,0.045057,0.820212,0.061298,0.086819,0.828453,0.104811,0.088785,0.833118,0.096292,0.001217,0.623050,0.094138,0.001560,0.527673,0.170244,0.001754,0.521705,0.173358,0.001006,0.615951,-0.245620,0.562258,0.692195,-0.168420,0.245881,0.771591,-0.157013,0.241777,0.704092
