,state,action,reward,next_state,distribution
20,"[0.07749172300100327, -0.06059873476624489, 0.059916649013757706, -0.3966243863105774, 0.5985578298568726, 0.05686730891466141, 0.10134197771549225, -0.01721525751054287, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",9,-0.4288777423708192,"[0.0756811812084921, -0.06399908990746184, 0.042822475835180285, -0.39548853342717916, 0.40205079596659576, 0.05892952443882629, 0.10435327204660455, -0.02066227133102272, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09599137306213379, 0.10391565412282944, 0.10123376548290253, 0.0927085131406784, 0.10265683382749557, 0.11392006278038025, 0.10127656161785126, 0.09185238182544708, 0.10075050592422485, 0.09569434076547623]"
21,"[0.0756811797618866, -0.06399908661842346, 0.04282247647643089, -0.39548853039741516, 0.40205079317092896, 0.058929525315761566, 0.10435327142477036, -0.020662270486354828, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",5,-0.43323174775703555,"[0.07666736182706213, -0.06232571523959507, 0.016729405838852962, -0.3961896079663312, 0.4020519585063873, 0.05820990856719464, 0.1072327745782315, -0.020885314851302628, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09570714086294174, 0.10346514731645584, 0.10158747434616089, 0.09322112798690796, 0.10216287523508072, 0.11354269087314606, 0.10075289011001587, 0.09252508729696274, 0.10025346279144287, 0.09678206592798233]"
22,"[0.07666736096143723, -0.06232571601867676, 0.016729405149817467, -0.3961896002292633, 0.4020519554615021, 0.05820990726351738, 0.10723277181386948, -0.020885314792394638, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",0,-0.4674697289804355,"[0.1339221520982692, -0.10079060854177602, 0.00870805094224103, -0.39524398307735265, 0.4034849594969252, 0.07315673510470487, 0.11830518952168495, -0.02251092026944157, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09571448713541031, 0.10351267457008362, 0.10161265730857849, 0.09323877841234207, 0.10207977890968323, 0.1134166568517685, 0.10079582035541534, 0.09265058487653732, 0.10020610690116882, 0.0967724621295929]"
23,"[0.13392214477062225, -0.1007906049489975, 0.008708051405847073, -0.39524397253990173, 0.403484970331192, 0.07315673679113388, 0.11830519139766693, -0.022510919719934464, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",9,-0.48921777874556316,"[0.13318156746981202, -0.12932183602688507, 0.008658993109827762, -0.3962472889752373, 0.20348474876968847, 0.07965260531928339, 0.12654904197976496, -0.026043529144868627, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.095829539000988, 0.10339239239692688, 0.10205370932817459, 0.09313452988862991, 0.10213270038366318, 0.11310356110334396, 0.10078690946102142, 0.09290722012519836, 0.10002300143241882, 0.09663643687963486]"
24,"[0.13318157196044922, -0.1293218433856964, 0.008658993057906628, -0.3962472975254059, 0.20348474383354187, 0.07965260744094849, 0.12654903531074524, -0.02604352869093418, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",2,-0.4868520860801687,"[0.1318770924295869, -0.12756658137949817, 0.008673752007188007, -0.3966533071648577, 0.20351648328665473, 0.0785540877754179, 0.12582457203806802, -0.02602359184930525, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09613584727048874, 0.10298478603363037, 0.10267509520053864, 0.09353381395339966, 0.10201165080070496, 0.11268134415149689, 0.09986894577741623, 0.09300082921981812, 0.10000147670507431, 0.0971062108874321]"
25,"[0.1318770945072174, -0.12756657600402832, 0.00867375172674656, -0.39665329456329346, 0.20351648330688477, 0.07855408638715744, 0.12582457065582275, -0.026023590937256813, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",7,-0.48688368631723666,"[0.12977244014075495, -0.1291266554878865, 0.008304348409258644, -0.5963659584535916, 0.20351632428682098, 0.07793312861875443, 0.125907187872088, -0.027538367043661194, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09613008797168732, 0.10298490524291992, 0.10266218334436417, 0.09354516863822937, 0.10200962424278259, 0.11269830167293549, 0.09986714273691177, 0.09299157559871674, 0.10000354796648026, 0.09710749238729477]"
26,"[0.12977243959903717, -0.1291266530752182, 0.008304348215460777, -0.5963659882545471, 0.20351631939411163, 0.07793312519788742, 0.12590718269348145, -0.027538366615772247, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",9,-0.4874558854512876,"[0.12880187431638834, -0.13065096620398275, 0.008643203635609886, -0.5978461760863398, 0.009047296752616951, 0.07790801772220148, 0.12639574655751645, -0.026930896574547836, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09568636119365692, 0.10320515185594559, 0.10264187306165695, 0.09365510940551758, 0.10170913487672806, 0.11361881345510483, 0.10008488595485687, 0.09292779862880707, 0.10043041408061981, 0.09604047983884811]"
27,"[0.1288018673658371, -0.13065096735954285, 0.008643203414976597, -0.5978461503982544, 0.009047296829521656, 0.07790801674127579, 0.12639574706554413, -0.026930896565318108, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",9,-0.49169381061481143,"[0.12631531031460952, -0.13599350277256939, 0.008707811541514232, -0.5947658874360506, -0.19641510132246776, 0.0792068328869885, 0.12751146308033817, -0.029697046668958782, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09589177370071411, 0.10240122675895691, 0.10366719961166382, 0.0941774919629097, 0.1020275428891182, 0.11357598751783371, 0.09910047054290771, 0.09260866045951843, 0.10019504278898239, 0.09635467082262039]"
28,"[0.12631531059741974, -0.13599349558353424, 0.008707811124622822, -0.5947659015655518, -0.19641509652137756, 0.07920683175325394, 0.12751145660877228, -0.029697047546505928, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",8,-0.49034016030329997,"[0.12661291046535883, -0.13601264753298103, 0.008722392973797177, -0.5954442219209692, -0.0024149524811285517, 0.07830990507747593, 0.1278828162445081, -0.02686406789113205, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.096461221575737, 0.10192777216434479, 0.10394729673862457, 0.09443925321102142, 0.10233068466186523, 0.11349301040172577, 0.09794505685567856, 0.09235449135303497, 0.10041892528533936, 0.09668231010437012]"
29,"[0.12661291658878326, -0.13601264357566833, 0.008722392842173576, -0.5954442024230957, -0.0024149524979293346, 0.07830990850925446, 0.12788282334804535, -0.026864068582654, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",5,-0.48976220280602645,"[0.12649614802329623, -0.1357812171301207, 0.008714341545565496, -0.5951310404603243, -0.0024169463168410843, 0.07791788209620483, 0.12775308341726255, -0.02698376565781435, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09592398256063461, 0.10237196832895279, 0.10369820147752762, 0.09418453276157379, 0.10203816741704941, 0.11352149397134781, 0.09907358884811401, 0.09260109812021255, 0.10020123422145844, 0.09638575464487076]"
