,state,action,reward,next_state,distribution
30,"[1.177847981452942, -0.37276729941368103, 0.8928534388542175, 1.5707963705062866, 1.5707963705062866, 1.9091373682022095, 0.5291445255279541, -61.28105163574219, 0.25176796317100525, 0.10203474014997482, -8.510130882263184]",5,100.0,"[1.1768498967168144, -0.3814830315241513, 0.8769377622324479, 1.5707963267948966, 1.5707963267948966, 1.7774025080345428, 0.4831737976028001, -56.92680736072839, 0.2517679644482129, 0.1020347399165544, -8.51013118630351]","[0.002011449309065938, 0.09564180672168732, 0.00458469009026885, 0.02131282165646553, 0.2579173743724823, 0.004989188630133867, 0.01199049036949873, 0.005776636302471161, 0.5858994126319885, 0.009876121766865253]"
31,"[1.1768498420715332, -0.3814830183982849, 0.876937747001648, 1.5707963705062866, 1.5707963705062866, 1.7774025201797485, 0.48317378759384155, -56.92680740356445, 0.25176796317100525, 0.10203474014997482, -8.510130882263184]",4,100.0,"[1.1799209532304338, -0.3836478211270465, 0.923770809597343, 1.5707963267948966, 1.5707963267948966, 1.6944713605053394, 0.4571772800757125, -54.22479733819699, 0.257453561680613, 0.1027547468309504, -8.681257373537903]","[0.002866446040570736, 0.09844731539487839, 0.005884179379791021, 0.024953600019216537, 0.26436319947242737, 0.006539215333759785, 0.015210994519293308, 0.007706393953412771, 0.5617760419845581, 0.012252644635736942]"
32,"[1.1799209117889404, -0.3836478292942047, 0.9237707853317261, 1.5707963705062866, 1.5707963705062866, 1.6944713592529297, 0.4571772813796997, -54.224796295166016, 0.2574535608291626, 0.10275474935770035, -8.681257247924805]",4,100.0,"[1.1861027040825909, -0.3803512638484193, 0.9422574275265174, 1.5707963267948966, 1.5707963267948966, 1.7395133940261314, 0.4728578852774689, -55.71307828692306, 0.2503391436144255, 0.1007992573445331, -8.453110568924615]","[0.0035647593904286623, 0.09899864345788956, 0.006741163320839405, 0.027181752026081085, 0.2690291702747345, 0.007683269679546356, 0.017645753920078278, 0.009178217500448227, 0.5461113452911377, 0.013865906745195389]"
33,"[1.1861027479171753, -0.3803512752056122, 0.9422574043273926, 1.5707963705062866, 1.5707963705062866, 1.7395133972167969, 0.47285789251327515, -55.713077545166016, 0.250339150428772, 0.10079925507307053, -8.453110694885254]",5,100.0,"[1.180964720547116, -0.3822025925793839, 0.9300133353310942, 1.5707963267948966, 1.5707963267948966, 1.7762137401379654, 0.4810284536341584, -56.86451507948789, 0.2229550048720856, 0.094847732875885, -7.595887456382798]","[0.0031603483948856592, 0.09918274730443954, 0.006277894135564566, 0.02593674324452877, 0.2657182216644287, 0.007040492724627256, 0.016234951093792915, 0.008288112469017506, 0.5551421642303467, 0.013018324039876461]"
34,"[1.180964708328247, -0.3822025954723358, 0.9300133585929871, 1.5707963705062866, 1.5707963705062866, 1.7762137651443481, 0.4810284674167633, -56.8645133972168, 0.22295500338077545, 0.09484773129224777, -7.595887660980225]",5,100.0,"[1.1551009160440513, -0.3848320713697793, 0.8276029670588236, 1.5707963267948966, 1.5707963267948966, 1.7754550143410004, 0.4805241950822427, -56.83625382218469, 0.2368966258799378, 0.0986959709068218, -8.043185946529206]","[0.0028785071335732937, 0.10332189500331879, 0.006254762876778841, 0.025601256638765335, 0.2591491639614105, 0.006652153097093105, 0.015095338225364685, 0.007561071310192347, 0.5607420802116394, 0.012743779458105564]"
35,"[1.15510094165802, -0.38483208417892456, 0.8276029825210571, 1.5707963705062866, 1.5707963705062866, 1.7754549980163574, 0.4805241823196411, -56.83625411987305, 0.23689661920070648, 0.09869597107172012, -8.04318618774414]",7,100.0,"[1.1644084934012937, -0.4033716789038556, 0.9067370573569544, 0.0, 1.5707963267948966, 1.7479760177477388, 0.4694350982483644, -55.90805285693125, 0.2482805322821715, 0.1002615545355674, -8.38746845515169]","[0.002890370087698102, 0.1013767197728157, 0.00614546611905098, 0.025563277304172516, 0.2618500590324402, 0.00664052227512002, 0.015231030993163586, 0.0077146138064563274, 0.5600265264511108, 0.012561468407511711]"
36,"[1.1644084453582764, -0.4033716917037964, 0.9067370295524597, 0.0, 1.5707963705062866, 1.7479760646820068, 0.46943509578704834, -55.90805435180664, 0.24828052520751953, 0.10026155412197113, -8.387468338012695]",5,100.0,"[1.1368374131005197, -0.4142117185040154, 0.8086364140319026, 0.0, 1.5707963267948966, 1.7336884091382103, 0.4579975243941767, -55.35005473775272, 0.2484798753643797, 0.1006733541080744, -8.398605952127525]","[0.003071201965212822, 0.10709939897060394, 0.006269466131925583, 0.026275668293237686, 0.25453969836235046, 0.007223781663924456, 0.015100399032235146, 0.008264117874205112, 0.5594144463539124, 0.012741852551698685]"
37,"[1.136837363243103, -0.4142117202281952, 0.8086364269256592, 0.0, 1.5707963705062866, 1.7336883544921875, 0.45799753069877625, -55.35005569458008, 0.24847987294197083, 0.10067335516214371, -8.398606300354004]",4,100.0,"[1.138552474222884, -0.413322067038199, 0.8151824559911999, 0.0, 1.5707963267948966, 1.672524331024542, 0.4364535693685893, -53.3257359289928, 0.2872657892212888, 0.1101584104724002, -9.626774925738689]","[0.0032202915754169226, 0.10793392360210419, 0.006546329706907272, 0.027035409584641457, 0.25537002086639404, 0.00749213108792901, 0.015595783479511738, 0.008640553802251816, 0.5550613403320312, 0.013104229234158993]"
38,"[1.1385524272918701, -0.4133220613002777, 0.8151824474334717, 0.0, 1.5707963705062866, 1.672524333000183, 0.43645358085632324, -53.32573699951172, 0.2872657775878906, 0.11015841364860535, -9.626774787902832]",6,100.0,"[1.5707963267948966, 0.0, 0.0, 1.5707963267948966, 0.0, 1.6759415092312686, 0.4365453911894694, -53.42405571725567, 0.2820865494151334, 0.1092634343363432, -9.467711445484156]","[0.0038136288058012724, 0.10252641141414642, 0.006736207287758589, 0.02807988040149212, 0.26620304584503174, 0.008280427195131779, 0.017777398228645325, 0.01001818012446165, 0.5427874326705933, 0.013777430169284344]"
39,"[0.8911840915679932, -0.5713628530502319, 0.2511797845363617, 0.0, 1.5707963705062866, 2.17911434173584, 0.5396230220794678, -69.09173583984375, 2.69940447807312, 0.5930853486061096, -84.58638763427734]",7,-5.0,"[0.8911841149312293, -0.5713628454052485, 0.2511797935079499, 0.0, 1.5707963267948966, 2.1791143547969405, 0.5396230425313808, -69.09173861280033, 2.69940458383207, 0.5930853777030598, -84.5863860194263]","[0.0010371538810431957, 0.020374344661831856, 0.00015524783520959318, 0.002708825748413801, 0.9281525015830994, 0.0015882791485637426, 0.022839006036520004, 0.007412925828248262, 0.015602701343595982, 0.0001289843930862844]"
