,state,action,reward,next_state,distribution
20,"[0.17584079504013062, -0.0946129560470581, 0.16263704001903534, 0.2602171003818512, -0.3990359902381897, 0.14676056802272797, 0.1214505210518837, -8.845018601277843e-05, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",0,-0.5963361693177787,"[0.3394978443344323, -0.09644145968939632, 0.1576434384477361, 0.26893927536765183, -0.39903601892123763, 0.1667243320175434, 0.11728908789228654, 0.024715392204003095, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10860744118690491, 0.09759170562028885, 0.10146089643239975, 0.09743402898311615, 0.09499603509902954, 0.09784948825836182, 0.09917513281106949, 0.09353922307491302, 0.11153038591146469, 0.09781566262245178]"
21,"[0.339497834444046, -0.09644146263599396, 0.15764343738555908, 0.2689392864704132, -0.3990360200405121, 0.1667243391275406, 0.11728908866643906, 0.024715391919016838, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",2,-0.5836475550233905,"[0.33989530727543205, -0.04109683930973684, 0.1377071489921864, 0.27092131733945735, -0.3990360566844702, 0.16456124424855406, 0.10593026101636571, 0.03602399757557406, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10740656405687332, 0.09852690249681473, 0.1014123484492302, 0.09705780446529388, 0.09441130608320236, 0.09768908470869064, 0.09948619455099106, 0.09422837197780609, 0.11151398718357086, 0.09826736152172089]"
22,"[0.3398953080177307, -0.04109684005379677, 0.13770714402198792, 0.2709213197231293, -0.3990360498428345, 0.16456124186515808, 0.10593026131391525, 0.03602399677038193, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",7,-0.5854782219066949,"[0.3399350454127408, -0.038587736608771905, 0.14571309403085486, 0.07336250993766225, -0.39903603205442817, 0.1654225194030925, 0.10427957477796429, 0.04154088384752541, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10717570036649704, 0.0986592024564743, 0.10119791328907013, 0.09702277928590775, 0.09445980191230774, 0.09769955277442932, 0.09933678060770035, 0.0942566990852356, 0.1116420328617096, 0.09854952991008759]"
23,"[0.3399350345134735, -0.03858773782849312, 0.14571309089660645, 0.07336250692605972, -0.3990360200405121, 0.16542251408100128, 0.10427957773208618, 0.04154088348150253, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",1,-0.5610550206997782,"[0.23240534180170158, -0.03587029348183002, 0.151714188944295, 0.0701243560747189, -0.39903601925480814, 0.15234321351460103, 0.10682873460994641, 0.024704318539646275, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.1066560372710228, 0.09992145746946335, 0.1011161282658577, 0.09730049222707748, 0.09407183527946472, 0.09733987599611282, 0.09926224499940872, 0.09431678056716919, 0.11138565838336945, 0.09862951934337616]"
24,"[0.23240533471107483, -0.03587029501795769, 0.15171419084072113, 0.07012435793876648, -0.3990360200405121, 0.15234321355819702, 0.1068287342786789, 0.02470431849360466, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",2,-0.5515099110856465,"[0.23286302957865335, -0.010051623264958565, 0.14085645020220294, 0.07178249806225168, -0.3990360540147293, 0.14963923186643222, 0.10165340847339172, 0.02714747749453883, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10746922343969345, 0.09919774532318115, 0.10107968747615814, 0.09746595472097397, 0.09449314326047897, 0.09752042591571808, 0.09901384264230728, 0.09385691583156586, 0.11150602996349335, 0.09839712083339691]"
25,"[0.23286302387714386, -0.010051622986793518, 0.14085644483566284, 0.07178249955177307, -0.3990360498428345, 0.14963923394680023, 0.10165341198444366, 0.027147477492690086, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",0,-0.5838900183857715,"[0.37971449078200603, -0.011198853154112953, 0.13338709215244027, 0.07929206067981642, -0.39903610030972203, 0.16599521490853414, 0.09743827460283266, 0.05098025971807951, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10740548372268677, 0.09921824187040329, 0.10098495334386826, 0.09738859534263611, 0.09446102380752563, 0.09755881130695343, 0.09894892573356628, 0.09389638155698776, 0.1116039827466011, 0.09853360056877136]"
26,"[0.3797144889831543, -0.011198853142559528, 0.13338708877563477, 0.07929205894470215, -0.39903610944747925, 0.16599521040916443, 0.0974382758140564, 0.050980258733034134, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",8,-0.5829580766321208,"[0.3801061119085576, -0.00987658928957913, 0.13512016574251806, 0.08108568547050865, -0.2035360809320954, 0.16536887601102312, 0.09671614542423945, 0.05254892264157929, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.106272391974926, 0.1001749113202095, 0.10107000917196274, 0.09720664471387863, 0.09393236041069031, 0.0973462462425232, 0.09927760809659958, 0.09451450407505035, 0.11137290298938751, 0.09883242100477219]"
27,"[0.380106121301651, -0.00987658929079771, 0.13512016832828522, 0.0810856819152832, -0.20353607833385468, 0.16536886990070343, 0.09671614319086075, 0.05254892259836197, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",9,-0.5877451165076922,"[0.38068811023543603, -0.008709172665030351, 0.136139817187102, 0.08272233629006376, -0.4030361097372923, 0.16835320656891736, 0.09633824819751446, 0.0528685799799401, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10572075098752975, 0.10017892718315125, 0.10182073712348938, 0.09707052260637283, 0.09454943984746933, 0.09795251488685608, 0.09880303591489792, 0.09402085840702057, 0.11112373322248459, 0.09875954687595367]"
28,"[0.3806881010532379, -0.00870917271822691, 0.13613981008529663, 0.08272233605384827, -0.40303611755371094, 0.16835319995880127, 0.09633824974298477, 0.05286857858300209, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",5,-0.6045528734348707,"[0.3812887078612901, -0.008475693438612986, 0.049911974259228664, 0.08492854819927231, -0.4030363503503178, 0.17292667148436963, 0.10841755802798708, 0.04701787935434276, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10628971457481384, 0.10018990933895111, 0.10105148702859879, 0.09719076007604599, 0.09391088783740997, 0.09733878076076508, 0.09927957504987717, 0.09450221806764603, 0.11140641570091248, 0.09884021431207657]"
29,"[0.38128870725631714, -0.008475693874061108, 0.0499119758605957, 0.08492854982614517, -0.40303635597229004, 0.172926664352417, 0.1084175556898117, 0.04701787978410721, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",6,-0.6046270978316212,"[0.3822879814738629, -0.008652954833520354, 0.049199431473826216, 0.28594225342570123, -0.4030364274097309, 0.17347507417940458, 0.1085198193267195, 0.0448784647390561, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.1059674322605133, 0.09987247735261917, 0.10093832015991211, 0.09735684096813202, 0.0938396230340004, 0.09736717492341995, 0.09932395070791245, 0.09489601850509644, 0.11141478270292282, 0.09902341663837433]"
