,state,action,reward,next_state,distribution
20,"[-0.08127690851688385, -0.02521488256752491, 0.034203093498945236, 0.19797006249427795, 1.5474486351013184, 0.03427653759717941, 0.0872560515999794, -0.02649545855820179, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",1,-2.0,"[-0.18760013728085223, -0.024494612670109106, 0.028221474978736616, 0.1970594101896479, 1.5474487004860311, 0.022706566283333687, 0.08910885741311075, -0.04770153635985719, -0.010000013470429406, 0.10000009313500816, -0.025009281132740924]","[0.0984327644109726, 0.1012701690196991, 0.09765177220106125, 0.11177089810371399, 0.09844764322042465, 0.1029462218284607, 0.1004771813750267, 0.09370177239179611, 0.09825463593006134, 0.09704701602458954]"
21,"[-0.18760013580322266, -0.024494612589478493, 0.028221474960446358, 0.19705940783023834, 1.547448754310608, 0.022706566378474236, 0.08910885453224182, -0.04770153760910034, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",3,-2.0,"[-0.19419195069739548, -0.054902264381415655, 0.03653932316100228, 0.1971540886985892, 1.5474487153732763, 0.026386649722982825, 0.0959104184240086, -0.0528483027826504, -0.010000013470429406, 0.10000009313500816, -0.025009281132740924]","[0.09809412062168121, 0.10102903097867966, 0.09757081419229507, 0.11214376240968704, 0.09878333657979965, 0.10282256454229355, 0.1005844920873642, 0.09421450644731522, 0.09729813039302826, 0.09745930135250092]"
22,"[-0.19419194757938385, -0.05490226298570633, 0.03653932362794876, 0.19715408980846405, 1.547448754310608, 0.026386650279164314, 0.09591041505336761, -0.05284830182790756, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",0,0.0,"[-0.04646847663396425, -0.055863104543858455, 0.042526868377113836, 0.19700605600177745, 1.5473313400815485, 0.046049037888385436, 0.09649693928667513, -0.025838785501478112, -0.010000013470429406, 0.10000009313500816, -0.025009281132740924]","[0.09812992811203003, 0.10104019194841385, 0.0976184606552124, 0.11221346259117126, 0.09879004955291748, 0.1026761457324028, 0.1003522053360939, 0.09436731040477753, 0.09726493805646896, 0.09754729270935059]"
23,"[-0.046468477696180344, -0.05586310476064682, 0.04252686724066734, 0.19700606167316437, 1.5473313331604004, 0.04604903608560562, 0.09649693965911865, -0.025838784873485565, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",4,2.0,"[-0.04556423858671366, -0.1267080573429631, 0.21558224358123645, 0.1961472005830922, 1.5468524108928738, 0.04463238471736848, 0.09100422915597706, -0.027481184058134933, -0.010000013470429406, 0.10000009313500816, -0.025009281132740924]","[0.0986323282122612, 0.1013915166258812, 0.09773638844490051, 0.11172021180391312, 0.09830369055271149, 0.10282575339078903, 0.10018494725227356, 0.0936657264828682, 0.09855351597070694, 0.09698598831892014]"
24,"[-0.04556423798203468, -0.12670806050300598, 0.2155822366476059, 0.19614720344543457, 1.546852469444275, 0.04463238641619682, 0.09100423008203506, -0.027481183409690857, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",7,2.0,"[-0.05329139556834228, -0.1282685865558042, 0.2319293191823153, 0.0109705539656213, 1.5468578986152002, 0.04362084291572782, 0.08747183167599248, -0.02428768558892347, -0.010000013470429406, 0.10000009313500816, -0.025009281132740924]","[0.09834087640047073, 0.10146558284759521, 0.09806958585977554, 0.11159816384315491, 0.09905385971069336, 0.10232692211866379, 0.09935372322797775, 0.09486687183380127, 0.09841308742761612, 0.09651129692792892]"
25,"[-0.05329139530658722, -0.12826858460903168, 0.23192931711673737, 0.010970554314553738, 1.5468579530715942, 0.043620843440294266, 0.08747183531522751, -0.024287685751914978, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",9,0.0,"[-0.052703956812589325, -0.12788080010059577, 0.22994362452796846, 0.000600914241870143, 1.3552569258849774, 0.04358521331591027, 0.08779571040847017, -0.02073236540319201, -0.010000013470429406, 0.10000009313500816, -0.025009281132740924]","[0.09800279140472412, 0.10184299200773239, 0.09801236540079117, 0.11120817065238953, 0.0995137095451355, 0.10186348855495453, 0.0992802232503891, 0.09516734629869461, 0.09865930676460266, 0.0964495986700058]"
26,"[-0.05270395800471306, -0.12788079679012299, 0.22994361817836761, 0.0006009142380207777, 1.3552569150924683, 0.043585214763879776, 0.08779571205377579, -0.020732365548610687, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",2,2.0,"[-0.054283613565101696, -0.09710218188244468, 0.21260151669085836, 0.0006552744095813523, 1.3468844703599263, 0.043003759928248814, 0.08215114542937452, -0.020736573756846566, -0.010000013470429406, 0.10000009313500816, -0.025009281132740924]","[0.09804058820009232, 0.10166189074516296, 0.09887558221817017, 0.11098464578390121, 0.09915634244680405, 0.10129483789205551, 0.09902208298444748, 0.09526555985212326, 0.09903167933225632, 0.09666682779788971]"
27,"[-0.054283615201711655, -0.09710218012332916, 0.21260151267051697, 0.0006552744307555258, 1.3468844890594482, 0.043003760278224945, 0.0821511447429657, -0.0207365732640028, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",0,2.0,"[-0.04595782768223078, -0.09643085117812333, 0.2162913245586875, 0.007137841793506183, 1.3468875469246342, 0.041064212193123964, 0.0790886392069286, -0.02079029473385663, -0.010000013470429406, 0.10000009313500816, -0.025009281132740924]","[0.09804827719926834, 0.10164079070091248, 0.09876713156700134, 0.11098092049360275, 0.09909366816282272, 0.101395383477211, 0.09922768920660019, 0.09518206119537354, 0.09900612384080887, 0.09665799140930176]"
28,"[-0.04595782607793808, -0.09643085300922394, 0.21629132330417633, 0.007137842010706663, 1.3468875885009766, 0.04106421396136284, 0.07908863574266434, -0.02079029381275177, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",6,0.0,"[-0.044758488803868346, -0.09675095840568027, 0.21166182229692598, 0.20292623696325585, 1.346634099188373, 0.03786876343580693, 0.08061255462643363, -0.023693505966267514, -0.010000013470429406, 0.10000009313500816, -0.025009281132740924]","[0.09807093441486359, 0.1016412228345871, 0.09880588203668594, 0.11096888035535812, 0.09906947612762451, 0.10139616578817368, 0.09919757395982742, 0.09514657407999039, 0.09908188879489899, 0.09662141650915146]"
29,"[-0.04475848749279976, -0.09675095975399017, 0.21166181564331055, 0.20292623341083527, 1.3466341495513916, 0.037868764251470566, 0.08061255514621735, -0.0236935056746006, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",7,0.0,"[-0.052461034678181306, -0.0958485359513297, 0.21677056542825746, 0.01100528426698677, 1.3468210146774782, 0.0388540458513849, 0.07896576166857344, -0.02088781535082518, -0.010000013470429406, 0.10000009313500816, -0.025009281132740924]","[0.09839106351137161, 0.101290263235569, 0.09886656701564789, 0.11133617162704468, 0.09857466071844101, 0.10182031989097595, 0.0993523895740509, 0.0948987677693367, 0.09886566549539566, 0.09660414606332779]"
30,"[-0.052461035549640656, -0.09584853798151016, 0.21677055954933167, 0.011005284264683723, 1.3468210697174072, 0.038854047656059265, 0.07896576076745987, -0.020887814462184906, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",7,0.0,"[-0.0670956059314447, -0.09417552621088543, 0.2175861400126493, -0.17264289867096227, 1.3468202943338428, 0.038126739122933614, 0.07747076020936955, -0.01829173011144125, -0.010000013470429406, 0.10000009313500816, -0.025009281132740924]","[0.0980384573340416, 0.1016186773777008, 0.09880033135414124, 0.11098899692296982, 0.09909793734550476, 0.1014280915260315, 0.09921987354755402, 0.09516080468893051, 0.09901833534240723, 0.09662853181362152]"
31,"[-0.06709560751914978, -0.09417552500963211, 0.21758614480495453, -0.17264290153980255, 1.3468202352523804, 0.03812674060463905, 0.07747075706720352, -0.01829173043370247, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",1,0.0,"[-0.17941161468107847, -0.09358630874612928, 0.22300113013325173, -0.190326312478712, 1.3468204692893373, 0.02124560916263782, 0.07511641835919697, -0.03719014197531767, -0.010000013470429406, 0.10000009313500816, -0.025009281132740924]","[0.09789367765188217, 0.10200253874063492, 0.0986182913184166, 0.11028920859098434, 0.09938645362854004, 0.100884348154068, 0.09948845207691193, 0.09564412385225296, 0.09930916130542755, 0.09648376703262329]"
32,"[-0.1794116199016571, -0.09358631074428558, 0.2230011373758316, -0.19032631814479828, 1.3468204736709595, 0.02124560996890068, 0.07511641830205917, -0.03719014301896095, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",8,0.0,"[-0.1820956187326015, -0.09297503390380601, 0.22364042652178462, -0.1932452763749879, 1.5432205327355666, 0.023223449542058364, 0.07513553535374085, -0.03815347292237892, -0.010000013470429406, 0.10000009313500816, -0.025009281132740924]","[0.09763395041227341, 0.10155119746923447, 0.09838509559631348, 0.11071029305458069, 0.09968411177396774, 0.10115940123796463, 0.09975758194923401, 0.09603019803762436, 0.09850078076124191, 0.0965874195098877]"
33,"[-0.18209561705589294, -0.09297503530979156, 0.22364042699337006, -0.1932452768087387, 1.5432205200195312, 0.023223450407385826, 0.07513553649187088, -0.038153473287820816, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",9,0.0,"[-0.18058837218564072, -0.09239580191333374, 0.22424184588948126, -0.19627432050148652, 1.3468205845302945, 0.024347390792258033, 0.07530988538226419, -0.037623504273951225, -0.010000013470429406, 0.10000009313500816, -0.025009281132740924]","[0.09775173664093018, 0.1017979234457016, 0.09756416082382202, 0.11116911470890045, 0.0997280478477478, 0.10177059471607208, 0.0999474748969078, 0.0961025059223175, 0.09782136976718903, 0.09634707123041153]"
34,"[-0.18058837950229645, -0.09239580482244492, 0.22424185276031494, -0.19627432525157928, 1.346820592880249, 0.024347390979528427, 0.0753098875284195, -0.03762350603938103, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",2,2.0,"[-0.1789473092921634, -0.037291258543998396, 0.20767953564776764, -0.1996773839481918, 1.3468205556429949, 0.017662100649301918, 0.06139435355639067, -0.033018983132001356, -0.010000013470429406, 0.10000009313500816, -0.025009281132740924]","[0.09765153378248215, 0.10154813528060913, 0.09836263954639435, 0.11069856584072113, 0.09967442601919174, 0.10113731026649475, 0.09977559745311737, 0.0960640087723732, 0.09850569069385529, 0.09658212214708328]"
35,"[-0.178947314620018, -0.037291258573532104, 0.20767953991889954, -0.19967737793922424, 1.346820592880249, 0.01766210049390793, 0.061394352465867996, -0.03301898390054703, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",7,0.0,"[-0.17794221229753493, -0.03424169355804185, 0.20912705793153918, -0.40056729953330006, 1.3468206095022648, 0.02032312884521245, 0.06408203172958349, -0.026357858877687712, -0.010168800963566496, 0.09867964541054727, -0.024999480454278133]","[0.09762323647737503, 0.1015109047293663, 0.09814143925905228, 0.11079297214746475, 0.0996953696012497, 0.10139890015125275, 0.10019684582948685, 0.0959274172782898, 0.09840591251850128, 0.09630703181028366]"
36,"[-0.1779422163963318, -0.0342416949570179, 0.2091270536184311, -0.40056729316711426, 1.346820592880249, 0.0203231293708086, 0.06408203393220901, -0.02635785937309265, -0.010168801061809063, 0.09867964684963226, -0.024999480694532394]",7,0.0,"[-0.17727700036600247, -0.032623514245182506, 0.21045618300109403, -0.6004363432456241, 1.3468206937447915, 0.02483241931809342, 0.06659526700009338, -0.0216103096089606, -0.010168800963566496, 0.09867964541054727, -0.024999480454278133]","[0.09820280969142914, 0.10152705758810043, 0.09809350967407227, 0.11005151271820068, 0.09967481344938278, 0.10086476802825928, 0.10090503841638565, 0.09621486067771912, 0.09873372316360474, 0.09573183208703995]"
37,"[-0.17727699875831604, -0.03262351453304291, 0.21045617759227753, -0.6004363298416138, 1.3468207120895386, 0.02483242005109787, 0.06659526377916336, -0.021610310301184654, -0.010168801061809063, 0.09867964684963226, -0.024999480694532394]",9,0.0,"[-0.1757577951956053, -0.031706657900191004, 0.21234653170893925, -0.6013322496398121, 1.1468207528199104, 0.02527797262046054, 0.06623438503438761, -0.020674614974716676, -0.010168800963566496, 0.09867964541054727, -0.024999480454278133]","[0.09912413358688354, 0.1016172245144844, 0.0978693813085556, 0.10925772786140442, 0.0998845025897026, 0.10012900829315186, 0.10166662931442261, 0.09630336612462997, 0.09902988374233246, 0.09511809051036835]"
38,"[-0.17575779557228088, -0.03170665726065636, 0.21234653890132904, -0.6013322472572327, 1.1468207836151123, 0.02527797222137451, 0.06623438745737076, -0.02067461423575878, -0.010168801061809063, 0.09867964684963226, -0.024999480694532394]",3,-2.0,"[-0.17438009472939697, -0.06287811396489751, 0.22236063044704935, -0.6008846418952318, 1.1468208651645497, 0.029718750147657347, 0.07413258871967326, -0.022660133918484093, -0.010143538522107629, 0.09862379904075566, -0.024487853891212663]","[0.09870827943086624, 0.10174956172704697, 0.09880782663822174, 0.10849788039922714, 0.09991789609193802, 0.09948120266199112, 0.10123268514871597, 0.09614621102809906, 0.10003944486379623, 0.09541907161474228]"
39,"[-0.1743800938129425, -0.06287811696529388, 0.22236062586307526, -0.6008846163749695, 1.1468209028244019, 0.029718749225139618, 0.07413259148597717, -0.022660134360194206, -0.010143538936972618, 0.09862379729747772, -0.024487853050231934]",4,2.0,"[-0.17562102008856595, -0.11215313086586054, 0.3780310236079911, -0.5987521084271616, 1.1474019077242739, 0.039550287278308865, 0.06783631937241025, -0.011444647095083749, -0.009910823729503124, 0.0981395474299219, -0.025009395722781602]","[0.09874700754880905, 0.10178226977586746, 0.09894190728664398, 0.10840877145528793, 0.09980233013629913, 0.09928014129400253, 0.1010437160730362, 0.09624150395393372, 0.10014168173074722, 0.09561067819595337]"
40,"[-0.0028331566136330366, -0.005559704266488552, 0.008695382624864578, -0.004628917668014765, 0.9482459425926208, 0.07817370444536209, 0.1056668683886528, -0.009861813858151436, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",3,0.0,"[-8.076059233808053e-05, -0.08189937117011237, 0.018881859323926165, -0.0065757306238047875, 0.9482459210649008, 0.07089797395279279, 0.11728143564426075, -0.015165161564560381, -0.010000013470429406, 0.10000009313500816, -0.025009281132740924]","[0.10349200665950775, 0.10259774327278137, 0.09908494353294373, 0.1084144115447998, 0.0954011008143425, 0.09806468337774277, 0.09883539378643036, 0.09521143138408661, 0.10259086638689041, 0.09630744159221649]"
