,state,action,reward,next_state,distribution
75,"[0.2057517021894455, 0.1024036854505539]",2,2.0,"[0.16443402805031115, 0.1024036849157458]","[0.08840759843587875, 0.0971846655011177, 0.11247283965349197, 0.1205773651599884, 0.09381545335054398, 0.08746256679296494, 0.09932054579257965, 0.11107999086380005, 0.10256660729646683, 0.08711231499910355]"
76,"[0.1644340306520462, 0.1024036854505539]",8,0.0,"[0.16182914307216145, 0.1024036849157458]","[0.08878909796476364, 0.09723898023366928, 0.11218447983264923, 0.1200806125998497, 0.09378530830144882, 0.08774267137050629, 0.09929264336824417, 0.11033720523118973, 0.10267636179924011, 0.08787264674901962]"
77,"[0.1618291437625885, 0.1024036854505539]",2,2.0,"[0.12243369457101254, 0.1024036849157458]","[0.08881498873233795, 0.09724065661430359, 0.1121671199798584, 0.12005339562892914, 0.09378213435411453, 0.08775826543569565, 0.09928776323795319, 0.11028829962015152, 0.10268620401620865, 0.08792116492986679]"
78,"[0.12243369221687317, 0.1024036854505539]",3,-2.0,"[0.14379013979868238, 0.1024036849157458]","[0.08922606706619263, 0.0972544252872467, 0.11193256825208664, 0.11961410194635391, 0.0936979427933693, 0.08793311566114426, 0.09928575158119202, 0.10955580323934555, 0.10287203639745712, 0.08862818032503128]"
79,"[0.143790140748024, 0.1024036854505539]",1,-2.0,"[0.17450895740732672, 0.1024036849157458]","[0.08899303525686264, 0.09724634140729904, 0.11206581443548203, 0.11985611170530319, 0.0937437042593956, 0.08785029500722885, 0.0992741510272026, 0.10996107012033463, 0.10275698453187943, 0.08825251460075378]"
80,"[0.11032770574092865, 0.10356390476226807]",5,2.0,"[0.10903355127950878, 0.10356390799499376]","[0.08952121436595917, 0.09911782294511795, 0.11582819372415543, 0.11588385701179504, 0.09599833935499191, 0.08287598937749863, 0.10079694539308548, 0.11231910437345505, 0.09854032099246979, 0.08911821991205215]"
81,"[0.10903355479240417, 0.10356390476226807]",2,2.0,"[0.10094483953516727, 0.10356390799499376]","[0.08953537046909332, 0.09911683201789856, 0.1158187985420227, 0.11587172001600266, 0.09599494934082031, 0.08288257569074631, 0.10079741477966309, 0.11229374259710312, 0.09854836761951447, 0.08914020657539368]"
82,"[0.10094483941793442, 0.10356390476226807]",6,2.0,"[0.09350103006909266, 0.10356390799499376]","[0.08962921798229218, 0.09911027550697327, 0.11576587706804276, 0.11579006910324097, 0.09597436338663101, 0.08292905986309052, 0.10080112516880035, 0.11213251948356628, 0.09859863668680191, 0.08926882594823837]"
83,"[0.0935010313987732, 0.10356390476226807]",8,0.0,"[0.08855108123945334, 0.10356390799499376]","[0.08972378075122833, 0.09910790622234344, 0.11572398990392685, 0.11570483446121216, 0.09596183151006699, 0.08296588063240051, 0.10080146789550781, 0.11197563260793686, 0.09864368289709091, 0.08939094841480255]"
84,"[0.08855108171701431, 0.10356390476226807]",3,-2.0,"[0.11562504829627915, 0.10356390799499376]","[0.08978763222694397, 0.09910635650157928, 0.11569028347730637, 0.11564676463603973, 0.09595656394958496, 0.08298962563276291, 0.10080544650554657, 0.11186709254980087, 0.09867388010025024, 0.08947642892599106]"
