,state,action,reward,next_state,distribution
20,"[1.197769045829773, 0.0, 0.24807976186275482, 1.5707963705062866, 1.5707963705062866, 0.5762350559234619, 2.7344117164611816, -23.18409538269043, 0.08913258463144302, 0.5559459924697876, -4.749429702758789]",5,100.0,"[1.210167641286064, 0.0, 0.2247029281158903, 1.5707963267948966, 1.5707963267948966, 0.5757752212205531, 2.739989483449321, -23.23347353564202, 0.0861215325259836, 0.5388918301056691, -4.604089486292935]","[0.10363627225160599, 0.06132832542061806, 0.07683046907186508, 0.12737463414669037, 0.06605717539787292, 0.11024891585111618, 0.18241450190544128, 0.11286517977714539, 0.0986320972442627, 0.06061242148280144]"
21,"[1.210167646408081, 0.0, 0.22470292448997498, 1.5707963705062866, 1.5707963705062866, 0.5757752060890198, 2.7399895191192627, -23.23347282409668, 0.08612152934074402, 0.5388918519020081, -4.604089260101318]",1,100.0,"[1.183211881780616, 0.0, 0.1987950730397885, 1.5707963267948966, 1.5707963267948966, 0.5793361522763432, 2.7270230111885496, -23.11550422221586, 0.0856426070934093, 0.5340261235369468, -4.562137567158629]","[0.10371953994035721, 0.06155415624380112, 0.07728928327560425, 0.1261882483959198, 0.06625065952539444, 0.10990893095731735, 0.18273812532424927, 0.11275672912597656, 0.09854809194803238, 0.06104617565870285]"
22,"[1.1832119226455688, 0.0, 0.19879508018493652, 1.5707963705062866, 1.5707963705062866, 0.5793361663818359, 2.727023124694824, -23.115503311157227, 0.08564260601997375, 0.5340261459350586, -4.562137603759766]",1,100.0,"[1.1362891229967955, 0.0, 0.2070593612958965, 1.5707963267948966, 1.5707963267948966, 0.5681149672064842, 2.65978626679901, -22.54166606833786, 0.0827268802195346, 0.5195686421072523, -4.439390646719744]","[0.10352284461259842, 0.06185024231672287, 0.0775541290640831, 0.125834658741951, 0.06642096489667892, 0.10978040099143982, 0.18263976275920868, 0.11271173506975174, 0.09840189665555954, 0.06128338724374771]"
23,"[1.136289119720459, 0.0, 0.2070593684911728, 1.5707963705062866, 1.5707963705062866, 0.5681149959564209, 2.6597862243652344, -22.54166603088379, 0.08272688090801239, 0.5195686221122742, -4.439390659332275]",4,100.0,"[1.108947166549516, 0.0, 0.2577744897272351, 1.5707963267948966, 1.5707963267948966, 0.5910917168524357, 2.7658578046879256, -23.4402124737735, 0.0812093434013681, 0.542461699905104, -4.641585781219192]","[0.10309910029172897, 0.0627720057964325, 0.07841906696557999, 0.12531602382659912, 0.06705664843320847, 0.10941649228334427, 0.18048159778118134, 0.11270040273666382, 0.09859710186719894, 0.062141645699739456]"
24,"[1.1089471578598022, 0.0, 0.2577745020389557, 1.5707963705062866, 1.5707963705062866, 0.5910916924476624, 2.765857696533203, -23.44021224975586, 0.08120934665203094, 0.5424616932868958, -4.641585826873779]",0,100.0,"[1.1387281762662853, 0.0, 0.2702870217865378, 1.5707963267948966, 1.5707963267948966, 0.5793718237321732, 2.723987012726816, -23.088901101369917, 0.0922126683103412, 0.5963991933576338, -5.099365868842881]","[0.10359317064285278, 0.061550162732601166, 0.07717256993055344, 0.12649746239185333, 0.0659850537776947, 0.1099206730723381, 0.18396039307117462, 0.11243730783462524, 0.09855291247367859, 0.06033030524849892]"
25,"[1.138728141784668, 0.0, 0.27028700709342957, 1.5707963705062866, 1.5707963705062866, 0.5793718099594116, 2.723987102508545, -23.08890151977539, 0.09221266955137253, 0.596399188041687, -5.099365711212158]",0,100.0,"[1.169129437017888, 0.0, 0.2809520216228516, 1.5707963267948966, 1.5707963267948966, 0.6017601491298166, 2.8604516894377454, -24.254064426920195, 0.0923884656476454, 0.5922843291904698, -5.063146478557371]","[0.10334580391645432, 0.060965683311223984, 0.07579690963029861, 0.13017866015434265, 0.06548277288675308, 0.11101986467838287, 0.18214108049869537, 0.11287913471460342, 0.09860652685165405, 0.05958358570933342]"
26,"[1.169129490852356, 0.0, 0.2809520363807678, 1.5707963705062866, 1.5707963705062866, 0.6017601490020752, 2.8604516983032227, -24.254064559936523, 0.09238846600055695, 0.5922843217849731, -5.063146591186523]",0,100.0,"[1.2622469447243423, 0.0, 0.2748415422896995, 1.5707963267948966, 1.5707963267948966, 0.6562165526890356, 3.128345666461499, -26.52799110751471, 0.0905519173115863, 0.5793835014823401, -4.952639312070858]","[0.1041518822312355, 0.059798311442136765, 0.07514190673828125, 0.12917988002300262, 0.06466148793697357, 0.11101403832435608, 0.1867268681526184, 0.11255338042974472, 0.09837939590215683, 0.058392878621816635]"
27,"[1.2622469663619995, 0.0, 0.2748415470123291, 1.5707963705062866, 1.5707963705062866, 0.656216561794281, 3.1283457279205322, -26.527990341186523, 0.09055192023515701, 0.5793834924697876, -4.952639102935791]",9,100.0,"[1.5707963267948966, 0.0, 0.0, 1.5707963267948966, 0.0, 0.6276598689338826, 2.9574071454905777, -25.069137190974743, 0.0908238708708877, 0.5862155410245933, -5.012055984383551]","[0.105814129114151, 0.05768675357103348, 0.07387229055166245, 0.1268913596868515, 0.06300047785043716, 0.11085040867328644, 0.1961791068315506, 0.11157916486263275, 0.09772900491952896, 0.05639735236763954]"
28,"[1.1704398393630981, -0.4003565311431885, 0.2510841488838196, 0.0, 1.5707963705062866, 1.3374687433242798, 6.638307571411133, -56.36224365234375, 1.5849387645721436, 7.496156215667725, -63.55052947998047]",7,-5.0,"[1.1704398041654849, -0.4003565226294118, 0.2510841366880793, 0.0, 1.5707963267948966, 1.3374687025550775, 6.638307385391826, -56.362245287621874, 1.5849388090728975, 7.496156255052979, -63.55053007447566]","[0.05187937244772911, 0.002309278352186084, 0.0009982092306017876, 0.07150622457265854, 0.006909598130732775, 0.8143593072891235, 0.026560146361589432, 0.011075988411903381, 0.013178669847548008, 0.001223152270540595]"
29,"[1.1704398393630981, -0.4003565311431885, 0.2510841488838196, 0.0, 1.5707963705062866, 1.3374687433242798, 6.638307571411133, -56.36224365234375, 1.5849387645721436, 7.496156215667725, -63.55052947998047]",6,5.0,"[1.179250144440515, -0.3915461823543812, 0.2426045523661514, 1.5707963267948966, 1.5707963267948966, 1.2626850872798585, 6.285009939628687, -53.36718634596844, 1.5819247608778475, 7.479977985042524, -63.41285591240967]","[0.05187937244772911, 0.002309278352186084, 0.0009982092306017876, 0.07150622457265854, 0.006909598130732775, 0.8143593072891235, 0.026560146361589432, 0.011075988411903381, 0.013178669847548008, 0.001223152270540595]"
30,"[1.1792501211166382, -0.39154618978500366, 0.2426045536994934, 1.5707963705062866, 1.5707963705062866, 1.2626850605010986, 6.285009860992432, -53.3671875, 1.5819247961044312, 7.479978084564209, -63.41285705566406]",5,5.0,"[1.1948242021346875, -0.3759721246602089, 0.1702162680108404, 1.5707963267948966, 1.5707963267948966, 1.15189336636067, 5.743535968899053, -48.77199192348098, 1.5755163617501535, 7.445410414217335, -63.118651766660776]","[0.05010390654206276, 0.0021528233774006367, 0.0010910804849117994, 0.0660455971956253, 0.007134218234568834, 0.8243122100830078, 0.02364988997578621, 0.01066181343048811, 0.013586482033133507, 0.0012620253255590796]"
31,"[1.19482421875, -0.37597212195396423, 0.17021626234054565, 1.5707963705062866, 1.5707963705062866, 1.1518933773040771, 5.743535995483398, -48.77199172973633, 1.5755163431167603, 7.445410251617432, -63.11865234375]",5,5.0,"[1.2040036448967146, -0.3667926818981821, 0.12566650707189, 1.5707963267948966, 1.5707963267948966, 0.9367866860413584, 4.678058798515579, -39.72616458739168, 1.5699874067724142, 7.41986358399901, -62.90223486139405]","[0.0562826469540596, 0.002155532129108906, 0.0014205017359927297, 0.057733312249183655, 0.008388949558138847, 0.8214752674102783, 0.02416643127799034, 0.010980399325489998, 0.015941042453050613, 0.0014559454284608364]"
32,"[1.2040036916732788, -0.3667926788330078, 0.1256665140390396, 1.5707963705062866, 1.5707963705062866, 0.9367867112159729, 4.678058624267578, -39.726165771484375, 1.569987416267395, 7.419863700866699, -62.9022331237793]",2,5.0,"[1.2192813344206792, 0.0, 0.0882507113777161, 1.5707963267948966, 1.5707963267948966, 0.7494125286700699, 3.743202446399032, -31.787561113019365, 1.5657631387581912, 7.39920574004757, -62.72691973210033]","[0.06241796538233757, 0.0017659002915024757, 0.0025968244299292564, 0.03879884257912636, 0.010825108736753464, 0.8242073655128479, 0.025713592767715454, 0.012088760733604431, 0.019557137042284012, 0.0020285206846892834]"
33,"[1.2192813158035278, 0.0, 0.08825071156024933, 1.5707963705062866, 1.5707963705062866, 0.7494125366210938, 3.7432024478912354, -31.787561416625977, 1.5657631158828735, 7.399205684661865, -62.72692108154297]",4,5.0,"[1.2258378339418186, 0.0, 0.1254979541701795, 1.5707963267948966, 1.5707963267948966, 0.607674718515514, 3.074520245962539, -26.119095622138843, 1.5610356858209578, 7.37430474347768, -62.51512947431797]","[0.055967338383197784, 0.0013970154104754329, 0.005048768594861031, 0.02932504564523697, 0.013796400278806686, 0.8256604671478271, 0.027620919048786163, 0.014735420234501362, 0.023761512711644173, 0.0026871408335864544]"
34,"[1.2258378267288208, 0.0, 0.1254979521036148, 1.5707963705062866, 1.5707963705062866, 0.6076747179031372, 3.0745203495025635, -26.119094848632812, 1.5610356330871582, 7.37430477142334, -62.51512908935547]",4,6.0,"[1.2292835721661446, 0.0, 0.1548312628874818, 1.5707963267948966, 1.5707963267948966, 0.501111373282336, 2.5831824152547327, -21.957074449803827, 1.549979412478562, 7.324478220691368, -62.09337794643256]","[0.05000386759638786, 0.0011379193747416139, 0.00784479919821024, 0.023996803909540176, 0.01657072827219963, 0.8225619792938232, 0.03034297004342079, 0.016267048195004463, 0.028114942833781242, 0.0031589705031365156]"
35,"[1.2292835712432861, 0.0, 0.15483126044273376, 1.5707963705062866, 1.5707963705062866, 0.5011113882064819, 2.5831823348999023, -21.957075119018555, 1.5499794483184814, 7.3244781494140625, -62.09337615966797]",5,6.0,"[1.231177630808567, 0.0, 0.0367277006874376, 1.5707963267948966, 1.5707963267948966, 0.4666159666022862, 2.417951529171418, -20.55572706757414, 1.5520502435687131, 7.329786511353198, -62.13716991162312]","[0.0457930862903595, 0.0009358275565318763, 0.010352618992328644, 0.019837556406855583, 0.017896370962262154, 0.8221554756164551, 0.03316958621144295, 0.016608448699116707, 0.02974357269704342, 0.0035074714105576277]"
36,"[1.2311776876449585, 0.0, 0.036727700382471085, 1.5707963705062866, 1.5707963705062866, 0.4666159749031067, 2.4179515838623047, -20.555727005004883, 1.552050232887268, 7.32978630065918, -62.137168884277344]",5,6.0,"[1.2206765276541782, 0.0, 0.0252504911200261, 1.5707963267948966, 1.5707963267948966, 0.3287986212214866, 1.6938669115636884, -14.39762218833954, 1.582629089835658, 7.477601112569253, -63.391165242355214]","[0.04451470077037811, 0.000876057893037796, 0.01153717003762722, 0.01819141022861004, 0.01811102218925953, 0.8224306702613831, 0.03411073237657547, 0.016590898856520653, 0.030025076121091843, 0.0036123073659837246]"
37,"[1.2206765413284302, 0.0, 0.025250490754842758, 1.5707963705062866, 1.5707963705062866, 0.3287986218929291, 1.6938669681549072, -14.397622108459473, 1.5826290845870972, 7.477601051330566, -63.39116668701172]",5,6.0,"[1.217919061591259, 0.0, 0.017801615416962, 1.5707963267948966, 1.5707963267948966, 0.3063940114580825, 1.569617998240041, -13.339337849589356, 1.5772920266568358, 7.452511524176771, -63.17850321048519]","[0.042441386729478836, 0.0006721066893078387, 0.01789921335875988, 0.013357626274228096, 0.020493602380156517, 0.816911518573761, 0.03441786766052246, 0.01569467969238758, 0.03379338979721069, 0.004318602383136749]"
38,"[1.217919111251831, 0.0, 0.017801616340875626, 1.5707963705062866, 1.5707963705062866, 0.3063940107822418, 1.5696179866790771, -13.339338302612305, 1.5772920846939087, 7.452511310577393, -63.178504943847656]",3,6.0,"[1.212215157415787, -0.35858116937911, 0.009158950119755, 1.5707963267948966, 1.5707963267948966, 0.2754386777688182, 1.4091873675588786, -11.975463407971064, 1.5774486908190344, 7.444113015485442, -63.10483677028469]","[0.04359040409326553, 0.0006863157032057643, 0.019714608788490295, 0.013182057067751884, 0.021180534735322, 0.8104545474052429, 0.03499564528465271, 0.016140535473823547, 0.03536524251103401, 0.004690139088779688]"
