,state,action,reward,next_state
38,"[0.10703869163990021, 0.10355194658041, -0.010821109637618065, -0.011021063663065434, 0.008720841258764267, 0.7998760938644409, 0.3999999761581421]",1,-0.4112932453816325,"[0.11281870370123348, 0.10355194599305517, -0.010986107199300044, -0.03158128067301558, 0.012938870238392575, 0.808532462301514, 0.40000000470835406]"
39,"[0.11281870305538177, 0.10355194658041, -0.010986107401549816, -0.03158127889037132, 0.01293887011706829, 0.8085324764251709, 0.4000000059604645]",4,-0.4351621583144242,"[0.12475316016762933, 0.10355194599305517, -0.010853315392735041, -0.06623584424426099, 0.00871765295709892, 1.2086534220441472, 0.3999999353352379]"
40,"[0.12475316226482391, 0.10355194658041, -0.010853315703570843, -0.06623584777116776, 0.008717653341591358, 1.208653450012207, 0.3999999463558197]",1,-0.4588568379735799,"[0.13660049999720716, 0.10355194599305517, -0.011278087296600958, -0.10306846213608356, 0.008714524948435276, 1.2090345466032346, 0.3999999340414986]"
41,"[0.13660049438476562, 0.10355194658041, -0.01127808727324009, -0.10306846350431442, 0.008714525029063225, 1.2090345621109009, 0.3999999463558197]",4,-0.4813708786317878,"[0.14785752032631114, 0.10355194599305517, -0.011265064232930833, -0.13531307978804463, 0.008713910632667243, 1.5625357981961683, 0.39999989828164484]"
42,"[0.14785751700401306, 0.10355194658041, -0.011265064589679241, -0.13531307876110077, 0.008713910356163979, 1.5625357627868652, 0.3999998867511749]",1,-0.5046618955336518,"[0.15950302877724315, 0.10355194599305517, -0.011324647240915198, -0.16792635370281683, 0.008714030281456786, 1.5623452213682825, 0.3999999015984539]"
43,"[0.1595030277967453, 0.10355194658041, -0.011324646882712841, -0.1679263561964035, 0.008714030496776104, 1.562345266342163, 0.3999998867511749]",2,-0.5271656526158962,"[0.17075490731836535, 0.10355194599305517, -0.00793333453063294, -0.20205018634316918, 0.008714113685013736, 1.5622517845723936, 0.3999999043792428]"
44,"[0.17075490951538086, 0.10355194658041, -0.007933334447443485, -0.20205017924308777, 0.008714113384485245, 1.5622518062591553, 0.3999999165534973]",5,-0.5500371540993028,"[0.18219065806006862, 0.10355194599305517, -0.008074421303994939, -0.23699628080566182, 0.008887529535628325, 1.1664959562499453, 0.4000000018020575]"
45,"[0.1821906566619873, 0.10355194658041, -0.008074421435594559, -0.23699627816677094, 0.008887529373168945, 1.1664959192276, 0.4000000059604645]",5,-0.571684794816498,"[0.19301447841866626, 0.10355194599305517, -0.00814865929695685, -0.2721315102296078, 0.012902329374801624, 0.7653551702111736, 0.40000000525443635]"
46,"[0.1930144727230072, 0.10355194658041, -0.008148659020662308, -0.2721315026283264, 0.012902329675853252, 0.7653551697731018, 0.4000000059604645]",3,-0.6068315238772405,"[0.21058784294903746, 0.10355194599305517, -0.24143595249868977, -0.2977322369943396, 0.008695098452649042, 0.7606864040662877, 0.3999997923909202]"
47,"[0.21058784425258636, 0.10355194658041, -0.2414359599351883, -0.29773223400115967, 0.00869509857147932, 0.7606863975524902, 0.39999979734420776]",6,-0.659483808461156,"[0.2369139852409952, 0.10355194599305517, -0.4049642442569503, -0.3327745739417596, 0.008688602781716348, 0.7612243009615023, 0.3999997565626101]"
48,"[0.23691397905349731, 0.10355194658041, -0.40496423840522766, -0.3327745795249939, 0.008688602596521378, 0.7612243294715881, 0.3999997675418854]",5,-0.6882847280217811,"[0.2513144450213078, 0.10355194599305517, -0.408128042047025, -0.38238506660656224, 0.016286299471879317, 0.3625840711374604, 0.40000001469125124]"
49,"[0.2513144314289093, 0.10355194658041, -0.4081280529499054, -0.3823850750923157, 0.016286298632621765, 0.36258408427238464, 0.4000000059604645]",7,-0.714757346209533,"[0.26455075411518375, 0.10355194599305517, -0.4079689389612984, -0.4287720221224438, 0.016058878175511104, 0.36205235380876655, 0.4000000176195293]"
50,"[0.26455074548721313, 0.10355194658041, -0.4079689383506775, -0.4287720322608948, 0.01605887897312641, 0.3620523512363434, 0.4000000059604645]",2,-0.729335159221677,"[0.27183966062125575, 0.10355194599305517, -0.02250454178492234, -0.5582779760795242, 0.02868850957607183, 0.3644377484596477, 0.3999999384258377]"
51,"[0.2718396484851837, 0.10355194658041, -0.022504542022943497, -0.55827796459198, 0.02868850901722908, 0.3644377589225769, 0.3999999463558197]",4,-0.7496218283004052,"[0.28198299516061986, 0.10355194599305517, -0.008567649110625908, -0.5726767639425088, 0.011472406064654272, 0.7524768172110701, 0.40000001895083237]"
52,"[0.28198298811912537, 0.10355194658041, -0.008567648939788342, -0.5726767778396606, 0.01147240586578846, 0.7524768114089966, 0.4000000059604645]",9,-0.7673291578803809,"[0.2908366599506077, 0.10355194599305517, -0.009620762918184589, -0.5995077991112927, 0.01034306700078691, 0.7585408924276198, 0.004201000840855507]"
53,"[0.2908366620540619, 0.10355194658041, -0.00962076336145401, -0.5995078086853027, 0.010343067348003387, 0.7585408687591553, 0.004201001022011042]",6,-0.784513524966923,"[0.2994288434938787, 0.10355194599305517, -0.009311599578775365, -0.6253308732691689, 0.010570217544076499, 0.7550949891295335, 0.00023398547628250554]"
54,"[0.2994288504123688, 0.10355194658041, -0.009311599656939507, -0.6253308653831482, 0.010570217855274677, 0.7550950050354004, 0.0002339854690944776]",0,-0.8008293249894972,"[0.30758674350516585, 0.10355194599305517, -0.008992053485258111, -0.6491440482648283, 0.010638258797564859, 0.751889834774877, 0.0001449887148989859]"
55,"[0.3075867295265198, 0.10355194658041, -0.00899205356836319, -0.6491440534591675, 0.010638258419930935, 0.7518898248672485, 0.00014498872042167932]",1,-0.8166566459777564,"[0.31550040399929546, 0.10355194599305517, -0.008686274838438202, -0.6732794359046164, 0.010774511982984514, 0.7474677310167035, 0.00012774191227471476]"
56,"[0.315500408411026, 0.10355194658041, -0.008686275221407413, -0.6732794642448425, 0.010774511843919754, 0.7474677562713623, 0.00012774190690834075]",7,-0.8337408141256607,"[0.3240424880732476, 0.10355194599305517, -0.00839460823767979, -0.6984248964368831, 0.010958163023636835, 0.7427420719964424, 0.00010156967265650962]"
57,"[0.32404249906539917, 0.10355194658041, -0.008394608274102211, -0.6984248757362366, 0.010958163067698479, 0.7427420616149902, 0.00010156967618968338]",5,-0.8501720431310359,"[0.3322581025759352, 0.10355194599305517, -0.007814646447868334, -0.7274150921797586, 0.015041189360646356, 0.3946687114573111, 0.0008899415376975028]"
58,"[0.33225810527801514, 0.10355194658041, -0.007814646698534489, -0.7274150848388672, 0.015041189268231392, 0.39466869831085205, 0.0008899415261112154]",5,-0.866974413450815,"[0.34065928773582477, 0.10355194599305517, -0.006898981383807623, -0.7585065094261809, 0.0221775221093905, 0.036777994523324864, 0.0006565710886690113]"
59,"[0.3406592905521393, 0.10355194658041, -0.006898981519043446, -0.7585065364837646, 0.022177523002028465, 0.03677799552679062, 0.0006565710646100342]",2,-0.8842674114029643,"[0.3493057867118994, 0.10355194599305517, -0.006498287322775909, -0.785846170918199, 0.023149845871187402, 0.0377249744041368, 4.291484437235482e-05]"
60,"[0.13296788930892944, 0.10344201326370239, -0.00017991208005696535, -0.011661967262625694, 0.018222017213702202, 0.0018424519803375006, -0.002161289332434535]",9,-0.4463573108899073,"[0.13035769389972507, 0.10354730769681907, -0.010678114246993609, -0.011900288121069025, 0.008725140330977155, 0.006707863323124563, -0.4000000133023942]"
61,"[0.13035769760608673, 0.10354730486869812, -0.010678114369511604, -0.011900288052856922, 0.008725140243768692, 0.006707863416522741, -0.4000000059604645]",5,-0.4331118587030456,"[0.12373761650558984, 0.10355194599305517, -0.01071946895002096, -0.012521462345873147, 0.008722691514021719, 0.006648410467875898, -0.3999999960744507]"
62,"[0.12373761832714081, 0.10355194658041, -0.01071946881711483, -0.012521462514996529, 0.008722691796720028, 0.006648410577327013, -0.4000000059604645]",8,-0.4129428365277193,"[0.11364349927427693, 0.10355194599305517, -0.010562091949960717, -0.013069064061189017, 0.008725231081979423, 0.0066518435384628205, -4.9324442681353275e-06]"
63,"[0.11364349722862244, 0.10355194658041, -0.010562092065811157, -0.013069064356386662, 0.008725231513381004, 0.006651843432337046, -4.932444426231086e-06]",9,-0.4034924166808313,"[0.1089182893508329, 0.10355194599305517, -0.011129152257466579, -0.011699585204841156, 0.008722197206539661, 0.0066910008786615904, -0.3840001983310515]"
64,"[0.10891828685998917, 0.10355194658041, -0.011129152029752731, -0.011699585244059563, 0.008722197264432907, 0.0066910008899867535, -0.3840002119541168]",6,-0.3768272833585141,"[0.09558572268967432, 0.10355194599305517, -0.011535261410212883, -0.16014168751743707, 0.38098097080550897, 0.004758312050891611, -0.40000003798120165]"
65,"[0.09558572620153427, 0.10355194658041, -0.011535261757671833, -0.1601416915655136, 0.3809809684753418, 0.004758311901241541, -0.40000003576278687]",7,-0.3709775894133293,"[0.09257574221277434, 0.10355194599305517, -0.011604083022748846, -0.008462520991662892, 0.09294933288369478, 0.0074143313572294645, -0.4000037337289397]"
66,"[0.09257574379444122, 0.10355194658041, -0.011604082770645618, -0.008462521247565746, 0.09294933080673218, 0.007414331194013357, -0.40000373125076294]",4,-0.3929826595496158,"[0.10366341078522515, 0.10355194599305517, -0.011323851840902677, -0.008577722983121205, 0.020535011993923824, 0.391203624102487, -0.4000002670410945]"
67,"[0.10366340726613998, 0.10355194658041, -0.01132385153323412, -0.008577723056077957, 0.02053501270711422, 0.3912036120891571, -0.40000027418136597]",3,-0.4039072757257623,"[0.1091257188732984, 0.10355194599305517, -0.09549900100299347, -0.010929734295083371, 0.008720099119151392, 0.406126627726314, -0.40000005001977623]"
68,"[0.10912571847438812, 0.10355194658041, -0.09549900144338608, -0.010929734446108341, 0.008720098994672298, 0.40612661838531494, -0.40000003576278687]",0,-0.4280940555525885,"[0.12121910878671147, 0.10355194599305517, -0.21835974535309877, -0.00871932246732321, 0.008725013827526773, 0.40607853526405524, -0.4000000236369692]"
69,"[0.12121910601854324, 0.10355194658041, -0.21835973858833313, -0.008719322271645069, 0.008725013583898544, 0.4060785472393036, -0.40000003576278687]",7,-0.4610058970589942,"[0.13767502953991434, 0.10355194599305517, -0.32111738609405105, -0.008723101369367825, 0.008721362714551262, 0.406053180730785, -0.40000003915449156]"
70,"[0.13767503201961517, 0.10355194658041, -0.3211173713207245, -0.008723101578652859, 0.008721362799406052, 0.40605318546295166, -0.40000003576278687]",4,-0.4915787755409225,"[0.1529614687808785, 0.10355194599305517, -0.4014278681288701, -0.008726168288678338, 0.008713619576699472, 0.8061699782442622, -0.4000000769992287]"
71,"[0.15296146273612976, 0.10355194658041, -0.40142786502838135, -0.008726168423891068, 0.008713619783520699, 0.8061699867248535, -0.40000006556510925]",7,-0.4975727064832547,"[0.1559584342520446, 0.10355194599305517, -0.4095327178667869, -0.008722446168645703, 0.008720151229704598, 0.8070554688415026, -0.4000000449298975]"
72,"[0.15595842897891998, 0.10355194658041, -0.40953272581100464, -0.00872244592756033, 0.008720151148736477, 0.8070554733276367, -0.40000003576278687]",8,-0.4979425164804089,"[0.15614333925062165, 0.10355194599305517, -0.4108894489816137, -0.008689350663228623, 0.008673946404243793, 0.8077909332425968, -0.010000024368555849]"
73,"[0.15614333748817444, 0.10355194658041, -0.4108894467353821, -0.008689350448548794, 0.008673946373164654, 0.8077909350395203, -0.010000023990869522]",2,-0.4404031106337364,"[0.1273736363272854, 0.10355194599305517, -0.25487212288003924, -0.009434385176658289, 0.03981660779829266, 0.8098823286402235, -0.0006000191689166101]"
74,"[0.12737363576889038, 0.10355194658041, -0.2548721134662628, -0.009434385225176811, 0.03981660678982735, 0.8098823428153992, -0.0006000191788189113]",4,-0.3846204419924278,"[0.09948230200663113, 0.10355194599305517, -0.016633524326305604, -0.01163685277159665, 0.11942597460488447, 1.2117933217370416, 3.2579654867248564e-06]"
75,"[0.09948230534791946, 0.10355194658041, -0.016633523628115654, -0.011636853218078613, 0.11942597478628159, 1.211793303489685, 3.257965545344632e-06]",3,-0.4017865481368943,"[0.1080653550788644, 0.10355194599305517, -0.114079335436295, -0.0087123703664993, 0.008719093690412905, 1.2074972856070776, 1.3376826043298706e-05]"
76,"[0.10806535184383392, 0.10355194658041, -0.11407933384180069, -0.008712369948625565, 0.008719094097614288, 1.207497239112854, 1.3376826245803386e-05]",8,-0.431511101733282,"[0.12292763187705824, 0.10355194599305517, -0.2328357974351496, -0.008721828032652645, 0.008713738296075135, 1.2077819450140819, 0.37800064507951703]"
77,"[0.12292762845754623, 0.10355194658041, -0.2328357994556427, -0.00872182846069336, 0.008713738061487675, 1.2077819108963013, 0.3780006468296051]",7,-0.4690239837631325,"[0.14168407289198345, 0.10355194599305517, -0.3448188245593915, -0.008715279340222537, 0.008709204051426944, 1.2080810068915984, 0.39999987600763554]"
78,"[0.14168407022953033, 0.10355194658041, -0.3448188304901123, -0.008715279400348663, 0.008709204383194447, 1.2080810070037842, 0.3999998867511749]",8,-0.495266675076308,"[0.1546296613233897, 0.10355194599305517, -0.4079093680231711, -0.008721997611282895, 0.008709419211367475, 1.2083335766926098, 0.7999998759791289]"
79,"[0.1546296626329422, 0.10355194658041, -0.4079093635082245, -0.00872199796140194, 0.008709419518709183, 1.2083336114883423, 0.7999998927116394]",5,-0.4977401501432419,"[0.15604215608203817, 0.10355194599305517, -0.4107987703527449, -0.008719198063951161, 0.00871915033024706, 0.839006437451931, 0.7999999364120782]"
80,"[0.1560421586036682, 0.10355194658041, -0.4107987582683563, -0.008719198405742645, 0.008719149976968765, 0.8390064239501953, 0.7999999523162842]",5,-0.4967851496300156,"[0.15556465582542503, 0.10355194599305517, -0.4112161375832608, -0.00869971470856612, 0.008719421535771765, 0.4428764535835912, 0.7999999907924202]"
81,"[0.15556465089321136, 0.10355194658041, -0.411216139793396, -0.00869971513748169, 0.008719421923160553, 0.4428764581680298, 0.800000011920929]",2,-0.4401592802600212,"[0.12725172114042785, 0.10355194599305517, -0.25680956750996486, -0.00907093726205499, 0.020946039115002257, 0.40992873384079687, 0.799999988686455]"
82,"[0.12725171446800232, 0.10355194658041, -0.2568095624446869, -0.009070937521755695, 0.020946038886904716, 0.40992873907089233, 0.800000011920929]",7,-0.3944145656516876,"[0.10437936383626105, 0.10355194599305517, -0.08119485003582838, -0.009015117895902591, 0.02041847933412999, 0.40971851647043245, 0.7999999929859838]"
83,"[0.10437936335802078, 0.10355194658041, -0.08119484782218933, -0.009015117771923542, 0.020418480038642883, 0.40971851348876953, 0.800000011920929]",1,-0.3905928121041903,"[0.10246848706251238, 0.10355194599305517, -0.016625268252544956, -0.011720929739295727, 0.01519817867115325, 0.40889247980089394, 0.8000000065629198]"
