,state,action,reward,next_state,distribution
32,"[1.1799209117889404, -0.3836478292942047, 0.9237707853317261, 1.5707963705062866, 1.5707963705062866, 1.6944713592529297, 0.4571772813796997, -54.224796295166016, 0.2574535608291626, 0.10275474935770035, -8.681257247924805]",4,100.0,"[1.1861027040825909, -0.3803512638484193, 0.9422574275265174, 1.5707963267948966, 1.5707963267948966, 1.7395133940261314, 0.4728578852774689, -55.71307828692306, 0.2503391436144255, 0.1007992573445331, -8.453110568924615]","[0.10648396611213684, 0.06652286648750305, 0.048806048929691315, 0.0674247220158577, 0.20818351209163666, 0.023149318993091583, 0.06059132143855095, 0.3728087246417999, 0.013037195429205894, 0.03299230709671974]"
33,"[1.1861027479171753, -0.3803512752056122, 0.9422574043273926, 1.5707963705062866, 1.5707963705062866, 1.7395133972167969, 0.47285789251327515, -55.713077545166016, 0.250339150428772, 0.10079925507307053, -8.453110694885254]",5,100.0,"[1.180964720547116, -0.3822025925793839, 0.9300133353310942, 1.5707963267948966, 1.5707963267948966, 1.7762137401379654, 0.4810284536341584, -56.86451507948789, 0.2229550048720856, 0.094847732875885, -7.595887456382798]","[0.1068529561161995, 0.06545650959014893, 0.04664221778512001, 0.06581415235996246, 0.2160002887248993, 0.022439222782850266, 0.059201885014772415, 0.37380173802375793, 0.011943933553993702, 0.03184708207845688]"
34,"[1.180964708328247, -0.3822025954723358, 0.9300133585929871, 1.5707963705062866, 1.5707963705062866, 1.7762137651443481, 0.4810284674167633, -56.8645133972168, 0.22295500338077545, 0.09484773129224777, -7.595887660980225]",5,100.0,"[1.1551009160440513, -0.3848320713697793, 0.8276029670588236, 1.5707963267948966, 1.5707963267948966, 1.7754550143410004, 0.4805241950822427, -56.83625382218469, 0.2368966258799378, 0.0986959709068218, -8.043185946529206]","[0.10860203951597214, 0.06517641246318817, 0.044255707412958145, 0.06447557359933853, 0.2317458689212799, 0.022806741297245026, 0.05830880254507065, 0.36249834299087524, 0.010839298367500305, 0.031291235238313675]"
35,"[1.15510094165802, -0.38483208417892456, 0.8276029825210571, 1.5707963705062866, 1.5707963705062866, 1.7754549980163574, 0.4805241823196411, -56.83625411987305, 0.23689661920070648, 0.09869597107172012, -8.04318618774414]",7,100.0,"[1.1644084934012937, -0.4033716789038556, 0.9067370573569544, 0.0, 1.5707963267948966, 1.7479760177477388, 0.4694350982483644, -55.90805285693125, 0.2482805322821715, 0.1002615545355674, -8.38746845515169]","[0.1079339012503624, 0.06484828889369965, 0.0446176715195179, 0.06482900679111481, 0.22510424256324768, 0.022347334772348404, 0.05779449641704559, 0.3704724609851837, 0.010974709875881672, 0.031077943742275238]"
36,"[1.1644084453582764, -0.4033716917037964, 0.9067370295524597, 0.0, 1.5707963705062866, 1.7479760646820068, 0.46943509578704834, -55.90805435180664, 0.24828052520751953, 0.10026155412197113, -8.387468338012695]",5,100.0,"[1.1368374131005197, -0.4142117185040154, 0.8086364140319026, 0.0, 1.5707963267948966, 1.7336884091382103, 0.4579975243941767, -55.35005473775272, 0.2484798753643797, 0.1006733541080744, -8.398605952127525]","[0.1144689992070198, 0.06754585355520248, 0.04484040290117264, 0.06608083844184875, 0.20529621839523315, 0.022260643541812897, 0.0613398440182209, 0.3756082057952881, 0.011145811527967453, 0.0314132459461689]"
37,"[1.136837363243103, -0.4142117202281952, 0.8086364269256592, 0.0, 1.5707963705062866, 1.7336883544921875, 0.45799753069877625, -55.35005569458008, 0.24847987294197083, 0.10067335516214371, -8.398606300354004]",4,100.0,"[1.138552474222884, -0.413322067038199, 0.8151824559911999, 0.0, 1.5707963267948966, 1.672524331024542, 0.4364535693685893, -53.3257359289928, 0.2872657892212888, 0.1101584104724002, -9.626774925738689]","[0.11468899250030518, 0.0681321993470192, 0.045434873551130295, 0.06677145510911942, 0.20341487228870392, 0.022690890356898308, 0.0616765171289444, 0.3738807737827301, 0.01144988089799881, 0.031859565526247025]"
38,"[1.1385524272918701, -0.4133220613002777, 0.8151824474334717, 0.0, 1.5707963705062866, 1.672524333000183, 0.43645358085632324, -53.32573699951172, 0.2872657775878906, 0.11015841364860535, -9.626774787902832]",6,100.0,"[1.5707963267948966, 0.0, 0.0, 1.5707963267948966, 0.0, 1.6759415092312686, 0.4365453911894694, -53.42405571725567, 0.2820865494151334, 0.1092634343363432, -9.467711445484156]","[0.1112927719950676, 0.06943263858556747, 0.0493326336145401, 0.06884005665779114, 0.18517161905765533, 0.022673694416880608, 0.06287886202335358, 0.38390493392944336, 0.013257818296551704, 0.03321495279669762]"
39,"[1.0412341356277466, -0.4798388183116913, 0.38525986671447754, 0.0, 1.5707963705062866, 1.8875995874404907, 0.49519094824790955, -60.2177848815918, 2.712958335876465, 0.573881983757019, -84.7162857055664]",7,-5.0,"[1.041234163133002, -0.479838803981709, 0.3852598735167463, 0.0, 1.5707963267948966, 1.8875995827016376, 0.4951909503613692, -60.21778399321437, 2.7129583165862705, 0.573881987517241, -84.71628799755354]","[0.2962665855884552, 0.003272589296102524, 0.07329173386096954, 0.09245290607213974, 0.1850409209728241, 0.0020478812512010336, 0.054607853293418884, 0.28487318754196167, 0.00392049690708518, 0.004225878976285458]"
40,"[1.0412341356277466, -0.4798388183116913, 0.38525986671447754, 0.0, 1.5707963705062866, 1.8875995874404907, 0.49519094824790955, -60.2177848815918, 2.712958335876465, 0.573881983757019, -84.7162857055664]",2,5.0,"[1.0385952053787446, -0.4647032721772318, 0.380111081032625, 0.0, 1.5707963267948966, 1.7620655394234743, 0.475071884417964, -56.38332519669172, 2.7102642151123693, 0.5728725148230329, -84.62631817830783]","[0.2962665855884552, 0.003272589296102524, 0.07329173386096954, 0.09245290607213974, 0.1850409209728241, 0.0020478812512010336, 0.054607853293418884, 0.28487318754196167, 0.00392049690708518, 0.004225878976285458]"
41,"[1.038595199584961, -0.4647032618522644, 0.38011106848716736, 0.0, 1.5707963705062866, 1.7620655298233032, 0.47507187724113464, -56.383323669433594, 2.710264205932617, 0.572872519493103, -84.6263198852539]",4,5.0,"[1.0185366990190703, -0.4498228378089889, 0.4231667171982796, 0.0, 1.5707963267948966, 1.736192823799632, 0.4796137361155126, -55.7085146864876, 2.709762455905917, 0.5731382299821646, -84.61559221644683]","[0.31680163741111755, 0.003261464647948742, 0.06571271270513535, 0.11364017426967621, 0.18351958692073822, 0.0021858038380742073, 0.05935951694846153, 0.2474125176668167, 0.003694800427183509, 0.004411869682371616]"
